item_id,carrinho_id,produto_id,quantidade,preco_unitario,preco_total,data_adicao,data_remocao
11601,4546,121,1,106.93,106.93,2026-06-07 21:41:00+00:00,
11602,4547,214,1,206.85,206.85,2026-06-19 11:24:00+00:00,
11603,4547,171,2,1166.89,2333.78,2026-06-19 11:25:00+00:00,
11604,4547,113,1,514.93,514.93,2026-06-19 11:27:00+00:00,
11605,4547,23,1,2739.34,2739.34,2026-06-19 11:28:00+00:00,2026-06-19 11:29:00+00:00
11606,4548,41,2,3810.12,7620.24,2026-05-28 00:35:00+00:00,
11607,4548,265,1,111.18,111.18,2026-05-28 00:35:00+00:00,
11608,4548,38,1,3493.86,3493.86,2026-05-28 00:36:00+00:00,
11609,4548,98,2,384.1,768.2,2026-05-28 00:37:00+00:00,2026-05-28 00:41:00+00:00
11610,4549,185,1,383.61,383.61,2026-01-25 16:13:00+00:00,
11611,4549,17,1,1643.89,1643.89,2026-01-25 16:13:00+00:00,2026-01-25 16:18:00+00:00
11612,4550,273,2,153.56,307.12,2026-02-16 11:10:00+00:00,
11613,4551,41,1,3736.36,3736.36,2026-04-12 17:37:00+00:00,
11614,4551,114,2,394.2,788.4,2026-04-12 18:03:00+00:00,2026-04-12 17:41:00+00:00
11615,4552,124,2,71.24,142.48,2026-03-01 16:14:00+00:00,
11616,4552,27,2,4748.17,9496.34,2026-03-01 16:18:00+00:00,
11617,4553,71,2,1149.66,2299.32,2026-05-17 12:12:00+00:00,
11618,4553,229,1,32.19,32.19,2026-05-17 12:15:00+00:00,
11619,4553,96,3,368.71,1106.13,2026-05-17 12:12:00+00:00,
11620,4553,63,2,2876.24,5752.48,2026-05-17 12:15:00+00:00,
11621,4554,178,1,243.08,243.08,2026-03-23 11:46:00+00:00,
11622,4554,299,1,324.27,324.27,2026-03-23 11:48:00+00:00,
11623,4554,204,1,60.39,60.39,2026-03-23 11:46:00+00:00,
11624,4554,59,1,1987.74,1987.74,2026-03-23 11:51:00+00:00,
11625,4555,71,1,1149.66,1149.66,2026-02-19 19:42:00+00:00,
11626,4555,172,1,2460.71,2460.71,2026-02-19 19:37:00+00:00,
11627,4555,84,2,135.62,271.24,2026-02-19 19:46:00+00:00,
11628,4556,188,1,118.69,118.69,2026-05-15 13:26:00+00:00,
11629,4557,166,1,174.73,174.73,2026-03-11 01:10:00+00:00,2026-03-11 01:23:00+00:00
11630,4557,92,1,147.81,147.81,2026-03-11 01:12:00+00:00,2026-03-11 01:13:00+00:00
11631,4558,260,2,9.55,19.1,2026-05-01 23:56:00+00:00,
11632,4558,64,1,2759.32,2759.32,2026-05-02 00:08:00+00:00,
11633,4558,279,1,261.82,261.82,2026-05-02 00:06:00+00:00,
11634,4559,39,2,889.82,1779.64,2026-03-08 09:36:00+00:00,
11635,4559,243,2,131.9,263.8,2026-03-08 09:35:00+00:00,2026-03-08 09:41:00+00:00
11636,4559,253,1,10.47,10.47,2026-03-08 09:39:00+00:00,
11637,4559,112,3,334.0,1002.0,2026-03-08 09:38:00+00:00,2026-03-08 09:40:00+00:00
11638,4560,148,1,2020.84,2020.84,2026-02-13 11:29:00+00:00,2026-02-13 11:09:00+00:00
11639,4561,266,3,11.77,35.31,2026-01-03 09:39:00+00:00,2026-01-03 09:41:00+00:00
11640,4561,87,1,567.26,567.26,2026-01-03 09:39:00+00:00,
11641,4561,29,3,242.77,728.31,2026-01-03 09:47:00+00:00,2026-01-03 10:07:00+00:00
11642,4561,83,1,378.97,378.97,2026-01-03 10:02:00+00:00,
11643,4561,144,1,1535.47,1535.47,2026-01-03 10:07:00+00:00,
11644,4561,10,1,1132.78,1132.78,2026-01-03 10:04:00+00:00,
11645,4562,286,1,195.39,195.39,2026-02-13 17:54:00+00:00,
11646,4562,299,1,324.27,324.27,2026-02-13 17:55:00+00:00,
11647,4563,232,1,308.7,308.7,2026-01-22 22:46:00+00:00,
11648,4563,219,2,182.57,365.14,2026-01-22 22:41:00+00:00,
11649,4563,290,1,104.14,104.14,2026-01-22 22:40:00+00:00,
11650,4564,35,2,775.59,1551.18,2026-06-19 15:40:00+00:00,
11651,4564,296,1,123.34,123.34,2026-06-19 15:31:00+00:00,2026-06-19 15:53:00+00:00
11652,4564,7,2,3866.19,7732.38,2026-06-19 15:35:00+00:00,
11653,4564,65,1,3058.98,3058.98,2026-06-19 15:42:00+00:00,
11654,4565,212,1,181.92,181.92,2026-06-26 01:05:00+00:00,2026-06-26 01:24:00+00:00
11655,4565,34,2,2752.18,5504.36,2026-06-26 01:18:00+00:00,2026-06-26 01:33:00+00:00
11656,4566,67,1,906.32,906.32,2026-06-06 19:11:00+00:00,
11657,4566,146,1,144.91,144.91,2026-06-06 19:16:00+00:00,
11658,4566,155,1,1693.12,1693.12,2026-06-06 19:14:00+00:00,
11659,4566,25,1,1999.63,1999.63,2026-06-06 19:19:00+00:00,2026-06-06 19:26:00+00:00
11660,4566,104,2,368.92,737.84,2026-06-06 19:18:00+00:00,
11661,4567,67,2,906.32,1812.64,2026-01-14 09:52:00+00:00,
11662,4567,71,1,1099.97,1099.97,2026-01-14 09:52:00+00:00,
11663,4568,157,1,2800.58,2800.58,2026-02-20 11:58:00+00:00,
11664,4568,85,1,299.76,299.76,2026-02-20 12:04:00+00:00,
11665,4569,24,1,2024.06,2024.06,2026-04-04 01:19:00+00:00,
11666,4569,101,1,257.02,257.02,2026-04-04 01:27:00+00:00,
11667,4569,219,1,182.57,182.57,2026-04-04 01:46:00+00:00,
11668,4570,53,1,3558.1,3558.1,2026-01-07 16:08:00+00:00,
11669,4570,125,1,202.07,202.07,2026-01-07 16:04:00+00:00,
11670,4570,41,1,3779.71,3779.71,2026-01-07 16:05:00+00:00,
11671,4571,25,1,2064.49,2064.49,2026-03-16 20:46:00+00:00,
11672,4572,153,2,2528.97,5057.94,2026-01-08 11:50:00+00:00,2026-01-08 11:52:00+00:00
11673,4573,89,2,367.88,735.76,2026-04-12 19:50:00+00:00,
11674,4573,130,1,230.54,230.54,2026-04-12 19:46:00+00:00,2026-04-12 19:58:00+00:00
11675,4573,163,1,610.23,610.23,2026-04-12 19:52:00+00:00,
11676,4573,272,1,245.49,245.49,2026-04-12 19:54:00+00:00,2026-04-12 20:00:00+00:00
11677,4573,149,2,1784.65,3569.3,2026-04-12 19:56:00+00:00,
11678,4574,287,1,249.58,249.58,2026-03-02 20:38:00+00:00,
11679,4574,49,1,1086.18,1086.18,2026-03-02 20:38:00+00:00,2026-03-02 20:44:00+00:00
11680,4575,10,2,1132.78,2265.56,2026-03-25 18:45:00+00:00,2026-03-25 19:08:00+00:00
11681,4575,61,2,551.42,1102.84,2026-03-25 18:51:00+00:00,
11682,4575,34,2,2752.18,5504.36,2026-03-25 18:41:00+00:00,
11683,4575,16,1,3006.67,3006.67,2026-03-25 19:01:00+00:00,
11684,4576,25,1,2064.49,2064.49,2026-06-19 09:20:00+00:00,
11685,4577,14,1,611.59,611.59,2026-05-08 02:25:00+00:00,
11686,4577,215,1,331.44,331.44,2026-05-08 02:23:00+00:00,
11687,4577,45,1,4318.6,4318.6,2026-05-08 02:28:00+00:00,
11688,4578,291,2,87.7,175.4,2026-06-21 02:02:00+00:00,
11689,4578,148,2,2020.84,4041.68,2026-06-21 02:16:00+00:00,
11690,4579,258,1,139.34,139.34,2026-02-15 16:05:00+00:00,
11691,4579,213,1,112.78,112.78,2026-02-15 16:35:00+00:00,2026-02-15 16:41:00+00:00
11692,4580,274,2,225.43,450.86,2026-04-17 01:59:00+00:00,
11693,4580,224,1,372.43,372.43,2026-04-17 02:09:00+00:00,2026-04-17 02:17:00+00:00
11694,4581,16,1,3136.89,3136.89,2026-06-21 18:20:00+00:00,
11695,4581,174,1,47.77,47.77,2026-06-21 18:32:00+00:00,
11696,4581,286,1,199.53,199.53,2026-06-21 18:26:00+00:00,
11697,4581,84,3,135.62,406.86,2026-06-21 18:24:00+00:00,
11698,4581,2,1,594.8,594.8,2026-06-21 18:26:00+00:00,
11699,4582,14,2,611.59,1223.18,2026-05-27 19:33:00+00:00,
11700,4582,284,1,186.7,186.7,2026-05-27 19:34:00+00:00,
11701,4582,17,1,1574.8,1574.8,2026-05-27 19:36:00+00:00,
11702,4582,73,1,570.52,570.52,2026-05-27 19:38:00+00:00,
11703,4582,252,2,71.27,142.54,2026-05-27 19:34:00+00:00,2026-05-27 19:42:00+00:00
11704,4583,217,1,189.33,189.33,2026-03-14 11:33:00+00:00,
11705,4583,105,1,527.88,527.88,2026-03-14 11:30:00+00:00,
11706,4583,202,2,681.3,1362.6,2026-03-14 11:35:00+00:00,
11707,4584,176,1,544.72,544.72,2026-03-09 16:22:00+00:00,
11708,4584,153,3,2528.97,7586.91,2026-03-09 16:25:00+00:00,2026-03-09 16:32:00+00:00
11709,4584,226,2,334.22,668.44,2026-03-09 16:36:00+00:00,
11710,4585,4,1,2721.38,2721.38,2026-04-23 22:14:00+00:00,
11711,4585,141,2,1959.09,3918.18,2026-04-23 22:42:00+00:00,
11712,4586,245,1,93.07,93.07,2026-04-10 11:23:00+00:00,
11713,4586,51,2,4458.01,8916.02,2026-04-10 11:29:00+00:00,
11714,4586,89,1,367.88,367.88,2026-04-10 11:27:00+00:00,
11715,4587,109,1,329.22,329.22,2026-06-06 19:04:00+00:00,
11716,4587,56,1,49.25,49.25,2026-06-06 19:33:00+00:00,
11717,4587,166,1,174.73,174.73,2026-06-06 19:00:00+00:00,
11718,4588,93,1,119.28,119.28,2026-03-27 15:28:00+00:00,
11719,4589,157,1,2800.58,2800.58,2026-05-29 02:37:00+00:00,
11720,4590,9,1,1453.4,1453.4,2026-04-29 00:09:00+00:00,
11721,4590,71,2,1149.66,2299.32,2026-04-29 00:16:00+00:00,2026-04-29 00:22:00+00:00
11722,4590,266,1,11.77,11.77,2026-04-29 00:07:00+00:00,
11723,4590,57,2,689.1,1378.2,2026-04-29 00:22:00+00:00,
11724,4590,276,2,22.64,45.28,2026-04-29 00:22:00+00:00,
11725,4591,142,1,2144.09,2144.09,2026-01-08 17:24:00+00:00,
11726,4591,199,2,127.49,254.98,2026-01-08 17:23:00+00:00,
11727,4591,227,1,315.72,315.72,2026-01-08 17:24:00+00:00,
11728,4591,157,2,2800.58,5601.16,2026-01-08 17:25:00+00:00,2026-01-08 17:32:00+00:00
11729,4591,130,1,230.54,230.54,2026-01-08 17:24:00+00:00,
11730,4592,41,2,3810.12,7620.24,2026-03-15 03:04:00+00:00,
11731,4592,91,1,312.13,312.13,2026-03-15 03:14:00+00:00,2026-03-15 03:22:00+00:00
11732,4592,123,1,320.21,320.21,2026-03-15 03:21:00+00:00,2026-03-15 03:27:00+00:00
11733,4592,276,1,22.64,22.64,2026-03-15 03:23:00+00:00,2026-03-15 03:31:00+00:00
11734,4593,76,2,339.94,679.88,2026-06-23 14:31:00+00:00,
11735,4593,274,3,224.42,673.26,2026-06-23 14:40:00+00:00,
11736,4594,104,2,368.92,737.84,2026-04-20 19:58:00+00:00,
11737,4594,112,1,334.0,334.0,2026-04-20 19:59:00+00:00,2026-04-20 20:02:00+00:00
11738,4594,43,2,159.71,319.42,2026-04-20 20:02:00+00:00,
11739,4595,42,1,2946.39,2946.39,2026-02-22 18:23:00+00:00,
11740,4595,237,1,117.02,117.02,2026-02-22 18:45:00+00:00,
11741,4596,77,2,328.02,656.04,2026-05-04 14:07:00+00:00,
11742,4596,1,2,1448.03,2896.06,2026-05-04 14:05:00+00:00,
11743,4596,192,1,390.31,390.31,2026-05-04 14:13:00+00:00,
11744,4596,282,1,238.98,238.98,2026-05-04 14:15:00+00:00,2026-05-04 14:21:00+00:00
11745,4597,180,1,232.43,232.43,2026-05-17 10:21:00+00:00,2026-05-17 10:22:00+00:00
11746,4597,45,1,4318.6,4318.6,2026-05-17 10:24:00+00:00,2026-05-17 10:28:00+00:00
11747,4597,286,2,201.66,403.32,2026-05-17 10:30:00+00:00,
11748,4598,215,1,331.44,331.44,2026-05-23 03:00:00+00:00,
11749,4598,36,1,3012.33,3012.33,2026-05-23 03:11:00+00:00,
11750,4599,232,1,308.7,308.7,2026-05-21 18:37:00+00:00,
11751,4599,182,1,636.22,636.22,2026-05-21 19:09:00+00:00,2026-05-21 19:35:00+00:00
11752,4599,238,1,24.25,24.25,2026-05-21 18:48:00+00:00,
11753,4600,139,2,2485.96,4971.92,2026-01-06 23:07:00+00:00,
11754,4600,204,1,59.13,59.13,2026-01-06 23:17:00+00:00,
11755,4600,189,1,713.13,713.13,2026-01-06 23:05:00+00:00,2026-01-06 23:40:00+00:00
11756,4601,110,1,123.11,123.11,2026-05-03 15:55:00+00:00,
11757,4601,296,1,123.34,123.34,2026-05-03 16:12:00+00:00,
11758,4602,217,1,189.33,189.33,2026-01-10 16:51:00+00:00,
11759,4602,115,1,144.96,144.96,2026-01-10 16:53:00+00:00,
11760,4602,272,1,245.49,245.49,2026-01-10 17:00:00+00:00,
11761,4602,59,1,1987.74,1987.74,2026-01-10 17:12:00+00:00,2026-01-10 17:14:00+00:00
11762,4603,245,1,93.07,93.07,2026-02-19 14:16:00+00:00,
11763,4603,237,2,117.53,235.06,2026-02-19 14:22:00+00:00,
11764,4604,87,2,567.26,1134.52,2026-05-07 11:29:00+00:00,
11765,4604,40,1,4121.46,4121.46,2026-05-07 11:43:00+00:00,
11766,4604,6,1,1589.26,1589.26,2026-05-07 12:06:00+00:00,
11767,4605,61,1,559.33,559.33,2026-02-13 22:24:00+00:00,
11768,4606,184,1,390.77,390.77,2026-04-04 09:33:00+00:00,2026-04-04 09:52:00+00:00
11769,4606,119,1,255.72,255.72,2026-04-04 09:37:00+00:00,
11770,4606,28,1,4722.16,4722.16,2026-04-04 09:47:00+00:00,2026-04-04 09:57:00+00:00
11771,4606,126,1,299.45,299.45,2026-04-04 09:38:00+00:00,
11772,4607,137,2,1823.6,3647.2,2026-02-09 22:20:00+00:00,
11773,4607,299,1,330.46,330.46,2026-02-09 22:21:00+00:00,
11774,4607,97,1,349.48,349.48,2026-02-09 22:23:00+00:00,
11775,4608,290,2,104.14,208.28,2026-05-26 00:34:00+00:00,
11776,4608,264,1,143.1,143.1,2026-05-26 00:31:00+00:00,
11777,4608,247,2,115.92,231.84,2026-05-26 00:29:00+00:00,
11778,4609,244,2,12.67,25.34,2026-06-04 00:06:00+00:00,
11779,4609,297,1,264.97,264.97,2026-06-04 00:08:00+00:00,
11780,4609,104,1,368.92,368.92,2026-06-04 00:08:00+00:00,2026-06-04 00:11:00+00:00
11781,4610,212,1,172.98,172.98,2026-03-07 15:25:00+00:00,2026-03-07 15:45:00+00:00
11782,4610,260,2,9.8,19.6,2026-03-07 15:28:00+00:00,
11783,4610,216,1,263.16,263.16,2026-03-07 15:25:00+00:00,
11784,4611,287,1,253.76,253.76,2026-01-13 11:09:00+00:00,
11785,4611,300,2,88.18,176.36,2026-01-13 11:09:00+00:00,
11786,4611,200,1,785.17,785.17,2026-01-13 11:21:00+00:00,2026-01-13 11:25:00+00:00
11787,4611,34,1,2752.18,2752.18,2026-01-13 11:08:00+00:00,
11788,4612,291,1,87.7,87.7,2026-04-14 13:51:00+00:00,
11789,4612,38,2,3493.86,6987.72,2026-04-14 14:28:00+00:00,
11790,4613,262,1,96.18,96.18,2026-02-13 02:20:00+00:00,
11791,4614,298,1,122.74,122.74,2026-02-15 15:34:00+00:00,2026-02-15 16:04:00+00:00
11792,4614,202,3,681.3,2043.9,2026-02-15 15:40:00+00:00,
11793,4614,48,1,506.74,506.74,2026-02-15 15:55:00+00:00,
11794,4614,53,1,3558.1,3558.1,2026-02-15 15:59:00+00:00,2026-02-15 16:02:00+00:00
11795,4615,215,1,331.44,331.44,2026-02-03 21:32:00+00:00,
11796,4615,225,1,409.27,409.27,2026-02-03 21:28:00+00:00,2026-02-03 21:34:00+00:00
11797,4616,158,1,958.52,958.52,2026-04-08 10:25:00+00:00,
11798,4616,139,2,2485.96,4971.92,2026-04-08 10:30:00+00:00,
11799,4616,269,1,392.79,392.79,2026-04-08 10:25:00+00:00,2026-04-08 10:36:00+00:00
11800,4616,243,1,131.9,131.9,2026-04-08 10:35:00+00:00,2026-04-08 10:42:00+00:00
11801,4617,25,1,2064.49,2064.49,2026-01-18 16:16:00+00:00,2026-01-18 16:34:00+00:00
11802,4617,233,2,210.06,420.12,2026-01-18 16:25:00+00:00,
11803,4617,40,2,4121.46,8242.92,2026-01-18 16:32:00+00:00,
11804,4617,10,1,1132.78,1132.78,2026-01-18 16:29:00+00:00,
11805,4618,177,3,619.64,1858.92,2026-05-05 00:14:00+00:00,
11806,4618,228,1,213.05,213.05,2026-05-05 00:21:00+00:00,
11807,4619,95,2,469.36,938.72,2026-06-07 01:05:00+00:00,
11808,4619,128,1,355.73,355.73,2026-06-07 01:08:00+00:00,
11809,4619,15,1,4506.97,4506.97,2026-06-07 01:18:00+00:00,
11810,4620,156,2,2128.79,4257.58,2026-03-21 09:20:00+00:00,
11811,4620,283,3,114.29,342.87,2026-03-21 09:20:00+00:00,
11812,4620,246,1,48.58,48.58,2026-03-21 09:20:00+00:00,
11813,4621,153,1,2528.97,2528.97,2026-04-23 02:55:00+00:00,
11814,4621,3,2,3418.94,6837.88,2026-04-23 02:58:00+00:00,
11815,4621,167,1,1689.24,1689.24,2026-04-23 03:16:00+00:00,
11816,4621,69,2,4733.17,9466.34,2026-04-23 03:11:00+00:00,
11817,4621,55,1,3189.38,3189.38,2026-04-23 03:38:00+00:00,
11818,4622,3,2,3418.94,6837.88,2026-01-15 11:19:00+00:00,
11819,4622,211,1,490.17,490.17,2026-01-15 11:13:00+00:00,
11820,4622,237,2,119.19,238.38,2026-01-15 11:36:00+00:00,
11821,4622,132,1,372.73,372.73,2026-01-15 11:14:00+00:00,
11822,4623,6,1,1589.26,1589.26,2026-02-09 21:54:00+00:00,
11823,4623,246,2,48.58,97.16,2026-02-09 21:52:00+00:00,
11824,4623,114,2,390.77,781.54,2026-02-09 22:28:00+00:00,
11825,4624,265,1,111.18,111.18,2026-06-16 18:39:00+00:00,
11826,4624,138,1,2445.53,2445.53,2026-06-16 18:43:00+00:00,
11827,4624,82,3,384.62,1153.86,2026-06-16 19:04:00+00:00,
11828,4625,100,3,483.93,1451.79,2026-06-02 16:43:00+00:00,
11829,4626,15,1,4506.97,4506.97,2026-04-05 18:57:00+00:00,
11830,4626,160,2,2003.13,4006.26,2026-04-05 20:00:00+00:00,
11831,4627,97,1,349.48,349.48,2026-03-12 12:35:00+00:00,2026-03-12 12:36:00+00:00
11832,4627,99,1,111.34,111.34,2026-03-12 12:36:00+00:00,
11833,4627,290,1,104.14,104.14,2026-03-12 12:36:00+00:00,
11834,4627,10,1,1132.78,1132.78,2026-03-12 12:38:00+00:00,
11835,4628,153,3,2528.97,7586.91,2026-06-02 15:17:00+00:00,
11836,4628,230,1,362.26,362.26,2026-06-02 15:08:00+00:00,
11837,4628,122,1,151.2,151.2,2026-06-02 15:44:00+00:00,
11838,4629,207,1,296.77,296.77,2026-01-28 16:34:00+00:00,
11839,4629,22,1,3376.43,3376.43,2026-01-28 16:29:00+00:00,2026-01-28 16:32:00+00:00
11840,4629,102,2,52.48,104.96,2026-01-28 17:23:00+00:00,
11841,4630,32,2,1340.79,2681.58,2026-02-16 23:48:00+00:00,2026-02-16 23:54:00+00:00
11842,4630,124,2,71.24,142.48,2026-02-16 23:50:00+00:00,
11843,4630,76,1,339.94,339.94,2026-02-16 23:52:00+00:00,2026-02-16 23:54:00+00:00
11844,4631,121,1,106.93,106.93,2026-06-18 09:34:00+00:00,
11845,4631,59,1,1987.74,1987.74,2026-06-18 09:31:00+00:00,
11846,4632,155,2,1693.12,3386.24,2026-03-16 13:26:00+00:00,2026-03-16 13:28:00+00:00
11847,4633,111,1,126.66,126.66,2026-05-11 23:13:00+00:00,
11848,4633,300,2,88.18,176.36,2026-05-11 23:26:00+00:00,2026-05-11 23:31:00+00:00
11849,4634,281,1,102.19,102.19,2026-05-20 21:10:00+00:00,
11850,4634,66,2,1767.32,3534.64,2026-05-20 21:11:00+00:00,
11851,4635,50,2,2264.59,4529.18,2026-02-16 00:04:00+00:00,
11852,4635,76,1,339.94,339.94,2026-02-16 00:23:00+00:00,2026-02-16 00:46:00+00:00
11853,4635,221,1,383.65,383.65,2026-02-16 00:17:00+00:00,
11854,4636,77,1,328.02,328.02,2026-01-21 11:57:00+00:00,2026-01-21 12:09:00+00:00
11855,4636,227,1,315.72,315.72,2026-01-21 12:08:00+00:00,2026-01-21 12:30:00+00:00
11856,4636,147,1,1509.91,1509.91,2026-01-21 12:01:00+00:00,
11857,4637,18,1,1189.32,1189.32,2026-05-04 23:33:00+00:00,
11858,4638,123,2,329.24,658.48,2026-01-15 15:02:00+00:00,
11859,4638,85,1,299.76,299.76,2026-01-15 15:06:00+00:00,
11860,4639,130,1,230.54,230.54,2026-01-14 01:25:00+00:00,
11861,4640,156,3,2107.33,6321.99,2026-04-04 23:20:00+00:00,2026-04-04 23:30:00+00:00
11862,4640,146,1,144.91,144.91,2026-04-04 23:22:00+00:00,
11863,4640,223,1,280.55,280.55,2026-04-04 23:25:00+00:00,
11864,4641,103,1,350.19,350.19,2026-05-06 19:40:00+00:00,2026-05-06 19:41:00+00:00
11865,4641,294,2,22.99,45.98,2026-05-06 19:50:00+00:00,
11866,4641,26,1,163.48,163.48,2026-05-06 19:48:00+00:00,
11867,4642,158,1,958.52,958.52,2026-02-18 22:16:00+00:00,
11868,4643,230,1,362.26,362.26,2026-02-09 22:21:00+00:00,
11869,4643,211,2,505.57,1011.14,2026-02-09 22:22:00+00:00,
11870,4643,185,1,367.28,367.28,2026-02-09 22:24:00+00:00,
11871,4643,256,2,119.66,239.32,2026-02-09 22:21:00+00:00,2026-02-09 22:23:00+00:00
11872,4644,188,2,118.69,237.38,2026-04-15 19:04:00+00:00,
11873,4645,224,2,358.98,717.96,2026-06-27 10:21:00+00:00,
11874,4645,171,1,1224.24,1224.24,2026-06-27 10:30:00+00:00,2026-06-27 10:32:00+00:00
11875,4645,190,1,435.64,435.64,2026-06-27 10:38:00+00:00,
11876,4646,89,3,367.88,1103.64,2026-01-01 19:47:00+00:00,2026-01-01 19:59:00+00:00
11877,4646,273,2,153.56,307.12,2026-01-01 19:59:00+00:00,
11878,4646,50,1,2264.59,2264.59,2026-01-01 20:06:00+00:00,
11879,4647,248,1,87.55,87.55,2026-01-24 11:35:00+00:00,
11880,4647,32,1,1347.24,1347.24,2026-01-24 11:30:00+00:00,2026-01-24 11:48:00+00:00
11881,4647,257,1,118.96,118.96,2026-01-24 11:37:00+00:00,
11882,4648,210,1,743.6,743.6,2026-05-25 20:16:00+00:00,
11883,4648,154,1,1582.95,1582.95,2026-05-25 20:34:00+00:00,
11884,4648,212,1,181.92,181.92,2026-05-25 21:04:00+00:00,2026-05-25 21:20:00+00:00
11885,4649,281,1,102.19,102.19,2026-01-12 01:17:00+00:00,
11886,4649,270,2,317.73,635.46,2026-01-12 01:23:00+00:00,
11887,4649,166,1,174.73,174.73,2026-01-12 01:27:00+00:00,
11888,4650,22,1,3376.43,3376.43,2026-05-15 18:25:00+00:00,
11889,4650,185,1,383.61,383.61,2026-05-15 18:34:00+00:00,
11890,4650,111,1,126.66,126.66,2026-05-15 18:24:00+00:00,
11891,4651,130,1,230.54,230.54,2026-05-17 12:09:00+00:00,2026-05-17 12:16:00+00:00
11892,4652,57,3,667.44,2002.32,2026-06-07 12:16:00+00:00,
11893,4652,59,2,1987.74,3975.48,2026-06-07 12:18:00+00:00,
11894,4652,22,1,3376.43,3376.43,2026-06-07 12:25:00+00:00,
11895,4652,192,1,373.75,373.75,2026-06-07 12:25:00+00:00,2026-06-07 12:38:00+00:00
11896,4653,217,3,189.33,567.99,2026-04-21 01:48:00+00:00,
11897,4654,258,2,139.34,278.68,2026-04-13 22:43:00+00:00,
11898,4654,104,2,368.92,737.84,2026-04-13 22:49:00+00:00,
11899,4655,59,1,1987.74,1987.74,2026-02-02 17:47:00+00:00,
11900,4655,166,1,174.73,174.73,2026-02-02 17:47:00+00:00,2026-02-02 17:52:00+00:00
11901,4655,15,1,4506.97,4506.97,2026-02-02 18:08:00+00:00,2026-02-02 18:10:00+00:00
11902,4655,28,1,4722.16,4722.16,2026-02-02 18:15:00+00:00,2026-02-02 18:17:00+00:00
11903,4656,222,1,71.48,71.48,2026-05-15 16:18:00+00:00,2026-05-15 16:28:00+00:00
11904,4656,2,1,594.8,594.8,2026-05-15 16:11:00+00:00,2026-05-15 16:13:00+00:00
11905,4657,274,1,224.42,224.42,2026-01-08 13:38:00+00:00,
11906,4658,102,2,52.48,104.96,2026-05-02 21:41:00+00:00,
11907,4658,172,2,2460.71,4921.42,2026-05-02 21:51:00+00:00,
11908,4659,78,1,235.5,235.5,2026-02-24 11:11:00+00:00,
11909,4659,93,2,119.28,238.56,2026-02-24 11:32:00+00:00,
11910,4659,143,2,1140.35,2280.7,2026-02-24 11:34:00+00:00,
11911,4659,155,2,1693.12,3386.24,2026-02-24 11:48:00+00:00,
11912,4659,132,1,372.73,372.73,2026-02-24 11:24:00+00:00,
11913,4660,57,1,689.1,689.1,2026-02-05 23:29:00+00:00,
11914,4660,207,1,283.25,283.25,2026-02-05 23:29:00+00:00,
11915,4661,236,2,35.33,70.66,2026-03-01 16:25:00+00:00,
11916,4661,77,2,317.57,635.14,2026-03-01 16:23:00+00:00,
11917,4661,259,1,54.76,54.76,2026-03-01 16:32:00+00:00,
11918,4661,98,1,393.86,393.86,2026-03-01 16:28:00+00:00,
11919,4661,58,1,1615.07,1615.07,2026-03-01 16:22:00+00:00,2026-03-01 16:39:00+00:00
11920,4662,281,2,102.19,204.38,2026-05-08 16:53:00+00:00,
11921,4662,228,1,213.05,213.05,2026-05-08 16:58:00+00:00,2026-05-08 16:41:00+00:00
11922,4662,235,1,29.89,29.89,2026-05-08 17:03:00+00:00,
11923,4662,91,1,312.13,312.13,2026-05-08 17:11:00+00:00,
11924,4663,260,1,9.15,9.15,2026-02-15 13:59:00+00:00,
11925,4664,196,2,50.55,101.1,2026-03-12 22:51:00+00:00,
11926,4664,292,1,370.04,370.04,2026-03-12 22:57:00+00:00,
11927,4664,220,1,316.43,316.43,2026-03-12 23:21:00+00:00,2026-03-12 23:23:00+00:00
11928,4665,245,3,93.07,279.21,2026-02-18 15:57:00+00:00,
11929,4665,182,1,636.22,636.22,2026-02-18 15:58:00+00:00,
11930,4665,55,2,3073.28,6146.56,2026-02-18 15:53:00+00:00,
11931,4666,169,1,963.85,963.85,2026-03-27 16:33:00+00:00,2026-03-27 16:51:00+00:00
11932,4666,113,1,514.93,514.93,2026-03-27 16:30:00+00:00,2026-03-27 16:35:00+00:00
11933,4666,35,2,775.59,1551.18,2026-03-27 16:30:00+00:00,2026-03-27 16:36:00+00:00
11934,4667,235,1,29.89,29.89,2026-03-03 23:59:00+00:00,2026-03-04 00:08:00+00:00
11935,4667,215,1,331.44,331.44,2026-03-03 23:57:00+00:00,2026-03-04 00:10:00+00:00
11936,4667,245,1,93.07,93.07,2026-03-03 23:55:00+00:00,2026-03-03 23:36:00+00:00
11937,4668,247,2,113.2,226.4,2026-01-11 00:49:00+00:00,
11938,4668,259,1,54.76,54.76,2026-01-11 00:51:00+00:00,
11939,4668,206,3,20.42,61.26,2026-01-11 01:00:00+00:00,
11940,4669,300,1,88.18,88.18,2026-04-19 15:56:00+00:00,
11941,4669,180,1,232.43,232.43,2026-04-19 15:55:00+00:00,2026-04-19 16:12:00+00:00
11942,4669,89,1,384.85,384.85,2026-04-19 16:02:00+00:00,2026-04-19 16:06:00+00:00
11943,4669,108,1,255.34,255.34,2026-04-19 16:05:00+00:00,
11944,4670,79,1,405.39,405.39,2026-04-23 20:33:00+00:00,
11945,4670,222,1,71.48,71.48,2026-04-23 20:35:00+00:00,
