resgate_id,carrinho_id,cliente_id,canal,tipo_comunicacao,data_schedule,data_envio,assunto,desconto_oferecido,frete_gratis_oferecido,custo_envio,data_abertura,data_primeiro_clique,link_clicado,data_conversao,sucesso,valor_pedido_final,created_at
4139,4859,157,email,lembrete_1h,2026-04-27 18:59:00+00:00,2026-04-27 19:00:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-04-28 15:37:00+00:00,,,,False,,2026-04-27 18:59:00+00:00
4140,4861,1345,email,lembrete_1h,2026-06-16 16:56:00+00:00,2026-06-16 16:58:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-16 16:56:00+00:00
4141,4861,1345,email,lembrete_24h,2026-06-17 15:56:00+00:00,2026-06-17 16:08:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-06-17 22:46:00+00:00,,,,False,,2026-06-17 15:56:00+00:00
4142,4861,1345,email,desconto_48h,2026-06-18 15:56:00+00:00,2026-06-18 16:09:00+00:00,Presente para você: desconto exclusivo no seu carrinho,43.49,False,0.05,,,,,False,,2026-06-18 15:56:00+00:00
4143,4861,1345,whatsapp,urgencia_72h,2026-06-19 15:56:00+00:00,2026-06-19 16:12:00+00:00,Só hoje! Oferta exclusiva para você finalizar,53.35,True,0.3,2026-06-20 08:18:00+00:00,,,,False,,2026-06-19 15:56:00+00:00
4144,4866,754,email,lembrete_1h,2026-06-24 01:07:00+00:00,2026-06-24 01:20:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-06-24 12:28:00+00:00,2026-06-24 12:35:00+00:00,https://marketplace.com.br/carrinho/4866?utm_source=email&utm_campaign=recovery,,False,,2026-06-24 01:07:00+00:00
4145,4866,754,email,lembrete_24h,2026-06-25 00:07:00+00:00,2026-06-25 00:31:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-06-25 21:19:00+00:00,,,,False,,2026-06-25 00:07:00+00:00
4146,4866,754,sms,desconto_48h,2026-06-26 00:07:00+00:00,2026-06-26 00:27:00+00:00,Economize agora! Oferta limitada no seu carrinho,65.76,False,0.15,,,,,False,,2026-06-26 00:07:00+00:00
4147,4867,298,email,lembrete_1h,2026-06-02 16:16:00+00:00,2026-06-02 16:41:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,2026-06-02 23:49:00+00:00,2026-06-03 00:35:00+00:00,https://marketplace.com.br/carrinho/4867?utm_source=email&utm_campaign=recovery,,False,,2026-06-02 16:16:00+00:00
4148,4871,876,email,lembrete_1h,2026-03-22 12:44:00+00:00,2026-03-22 12:56:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-03-22 12:44:00+00:00
4149,4872,926,email,lembrete_1h,2026-02-18 21:45:00+00:00,2026-02-18 22:05:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-18 21:45:00+00:00
4150,4875,895,email,lembrete_1h,2026-02-22 19:31:00+00:00,2026-02-22 19:32:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-02-23 08:11:00+00:00,2026-02-23 08:41:00+00:00,https://marketplace.com.br/carrinho/4875?utm_source=email&utm_campaign=recovery,,False,,2026-02-22 19:31:00+00:00
4151,4876,165,email,lembrete_1h,2026-06-17 01:07:00+00:00,2026-06-17 01:21:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-06-17 01:07:00+00:00
4152,4876,165,email,lembrete_24h,2026-06-18 00:07:00+00:00,2026-06-18 00:10:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,True,0.05,2026-06-18 12:06:00+00:00,,,,False,,2026-06-18 00:07:00+00:00
4153,4876,165,email,desconto_48h,2026-06-19 00:07:00+00:00,2026-06-19 00:10:00+00:00,🎁 Desconto especial para finalizar sua compra!,8.38,False,0.05,2026-06-19 07:23:00+00:00,,,,False,,2026-06-19 00:07:00+00:00
4154,4876,165,email,urgencia_72h,2026-06-20 00:07:00+00:00,2026-06-20 00:25:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,17.43,True,0.05,,,,,False,,2026-06-20 00:07:00+00:00
4155,4878,1026,email,lembrete_1h,2026-05-17 14:49:00+00:00,2026-05-17 15:11:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-18 12:20:00+00:00,,,,False,,2026-05-17 14:49:00+00:00
4156,4879,1166,email,lembrete_1h,2026-01-15 18:08:00+00:00,2026-01-15 18:23:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-16 09:50:00+00:00,,,,False,,2026-01-15 18:08:00+00:00
4157,4879,1166,email,lembrete_24h,2026-01-16 17:08:00+00:00,2026-01-16 17:35:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-01-16 17:08:00+00:00
4158,4880,1404,email,lembrete_1h,2026-03-16 07:57:00+00:00,2026-03-16 07:58:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-03-16 07:57:00+00:00
4159,4884,551,email,lembrete_1h,2026-06-23 16:14:00+00:00,2026-06-23 16:20:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-06-23 17:39:00+00:00,,,,False,,2026-06-23 16:14:00+00:00
4160,4885,857,email,lembrete_1h,2026-05-06 19:38:00+00:00,2026-05-06 20:06:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-06 19:38:00+00:00
4161,4885,857,email,lembrete_24h,2026-05-07 18:38:00+00:00,2026-05-07 18:52:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,2026-05-07 21:55:00+00:00,,,,False,,2026-05-07 18:38:00+00:00
4162,4885,857,email,desconto_48h,2026-05-08 18:38:00+00:00,2026-05-08 19:03:00+00:00,Presente para você: desconto exclusivo no seu carrinho,16.35,False,0.05,2026-05-09 08:52:00+00:00,,,,False,,2026-05-08 18:38:00+00:00
4163,4888,960,email,lembrete_1h,2026-05-06 22:09:00+00:00,2026-05-06 22:29:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-05-07 01:03:00+00:00,,,,False,,2026-05-06 22:09:00+00:00
4164,4890,1196,email,lembrete_1h,2026-01-14 16:15:00+00:00,2026-01-14 16:15:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,2026-01-15 13:06:00+00:00,,,,False,,2026-01-14 16:15:00+00:00
4165,4891,891,email,lembrete_1h,2026-05-18 08:43:00+00:00,2026-05-18 09:04:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-05-18 08:43:00+00:00
4166,4893,1001,email,lembrete_1h,2026-02-12 12:20:00+00:00,2026-02-12 12:49:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-12 20:48:00+00:00,2026-02-12 21:15:00+00:00,https://marketplace.com.br/carrinho/4893?utm_source=email&utm_campaign=recovery,2026-02-12 22:57:00+00:00,True,386.47,2026-02-12 12:20:00+00:00
4167,4895,651,email,lembrete_1h,2026-05-18 13:39:00+00:00,2026-05-18 13:41:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-19 11:17:00+00:00,,,,False,,2026-05-18 13:39:00+00:00
4168,4896,966,email,lembrete_1h,2026-04-11 11:49:00+00:00,2026-04-11 12:15:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-12 10:34:00+00:00,,,,False,,2026-04-11 11:49:00+00:00
4169,4896,966,push_app,lembrete_24h,2026-04-12 10:49:00+00:00,2026-04-12 11:06:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.02,,,,,False,,2026-04-12 10:49:00+00:00
4170,4896,966,email,desconto_48h,2026-04-13 10:49:00+00:00,2026-04-13 11:18:00+00:00,🎁 Desconto especial para finalizar sua compra!,0.0,False,0.05,2026-04-13 13:03:00+00:00,,,,False,,2026-04-13 10:49:00+00:00
4171,4897,1015,email,lembrete_1h,2026-05-24 23:29:00+00:00,2026-05-24 23:36:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-05-25 04:59:00+00:00,,,,False,,2026-05-24 23:29:00+00:00
4172,4897,1015,email,lembrete_24h,2026-05-25 22:29:00+00:00,2026-05-25 22:38:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-05-25 22:29:00+00:00
4173,4897,1015,email,desconto_48h,2026-05-26 22:29:00+00:00,2026-05-26 22:56:00+00:00,Presente para você: desconto exclusivo no seu carrinho,15.03,False,0.05,,,,,False,,2026-05-26 22:29:00+00:00
4174,4897,1015,email,urgencia_72h,2026-05-27 22:29:00+00:00,2026-05-27 22:58:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,21.68,True,0.05,2026-05-28 10:54:00+00:00,2026-05-28 11:07:00+00:00,https://marketplace.com.br/carrinho/4897?utm_source=email&utm_campaign=recovery,,False,,2026-05-27 22:29:00+00:00
4175,4900,613,email,lembrete_1h,2026-01-07 16:03:00+00:00,2026-01-07 16:23:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-07 16:03:00+00:00
4176,4900,613,email,lembrete_24h,2026-01-08 15:03:00+00:00,2026-01-08 15:08:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,2026-01-08 16:35:00+00:00,,,,False,,2026-01-08 15:03:00+00:00
4177,4900,613,email,desconto_48h,2026-01-09 15:03:00+00:00,2026-01-09 15:07:00+00:00,🎁 Desconto especial para finalizar sua compra!,12.31,False,0.05,2026-01-10 05:01:00+00:00,,,,False,,2026-01-09 15:03:00+00:00
4178,4900,613,whatsapp,urgencia_72h,2026-01-10 15:03:00+00:00,2026-01-10 15:08:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,26.86,True,0.3,2026-01-11 14:02:00+00:00,,,,False,,2026-01-10 15:03:00+00:00
4179,4903,274,email,lembrete_1h,2026-01-25 13:09:00+00:00,2026-01-25 13:13:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-26 00:53:00+00:00,,,,False,,2026-01-25 13:09:00+00:00
4180,4907,1201,email,lembrete_1h,2026-02-04 18:44:00+00:00,2026-02-04 19:07:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-02-04 18:44:00+00:00
4181,4908,1005,email,lembrete_1h,2026-04-07 12:35:00+00:00,2026-04-07 12:38:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-07 12:35:00+00:00
4182,4908,1005,email,lembrete_24h,2026-04-08 11:35:00+00:00,2026-04-08 11:53:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-04-08 22:35:00+00:00,,,,False,,2026-04-08 11:35:00+00:00
4183,4911,1300,email,lembrete_1h,2026-03-20 21:24:00+00:00,2026-03-20 21:24:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-03-20 21:24:00+00:00
4184,4911,1300,email,lembrete_24h,2026-03-21 20:24:00+00:00,2026-03-21 20:40:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,,,,,False,,2026-03-21 20:24:00+00:00
4185,4913,170,email,lembrete_1h,2026-04-14 08:01:00+00:00,2026-04-14 08:23:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-04-14 08:01:00+00:00
4186,4913,170,email,lembrete_24h,2026-04-15 07:01:00+00:00,2026-04-15 07:04:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,2026-04-15 13:10:00+00:00,2026-04-15 13:26:00+00:00,https://marketplace.com.br/carrinho/4913?utm_source=email&utm_campaign=recovery,,False,,2026-04-15 07:01:00+00:00
4187,4913,170,email,desconto_48h,2026-04-16 07:01:00+00:00,2026-04-16 07:06:00+00:00,🎁 Desconto especial para finalizar sua compra!,65.61,False,0.05,,,,,False,,2026-04-16 07:01:00+00:00
4188,4913,170,email,urgencia_72h,2026-04-17 07:01:00+00:00,2026-04-17 07:23:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,84.79,True,0.05,2026-04-18 03:23:00+00:00,2026-04-18 03:58:00+00:00,https://marketplace.com.br/carrinho/4913?utm_source=email&utm_campaign=recovery,,False,,2026-04-17 07:01:00+00:00
4189,4915,778,email,lembrete_1h,2026-02-05 14:17:00+00:00,2026-02-05 14:42:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-02-05 21:26:00+00:00,2026-02-05 22:13:00+00:00,https://marketplace.com.br/carrinho/4915?utm_source=email&utm_campaign=recovery,,False,,2026-02-05 14:17:00+00:00
4190,4921,389,email,lembrete_1h,2026-01-16 00:11:00+00:00,2026-01-16 00:15:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-01-16 00:11:00+00:00
4191,4921,389,email,lembrete_24h,2026-01-16 23:11:00+00:00,2026-01-16 23:24:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-01-16 23:11:00+00:00
4192,4923,1404,email,lembrete_1h,2026-03-25 23:26:00+00:00,2026-03-25 23:43:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-03-26 05:26:00+00:00,,,,False,,2026-03-25 23:26:00+00:00
4193,4925,573,email,lembrete_1h,2026-03-28 12:49:00+00:00,2026-03-28 13:01:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-03-28 12:49:00+00:00
4194,4926,1495,email,lembrete_1h,2026-04-09 15:13:00+00:00,2026-04-09 15:36:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-09 15:13:00+00:00
4195,4927,169,email,lembrete_1h,2026-06-05 08:27:00+00:00,2026-06-05 08:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-06-05 14:53:00+00:00,2026-06-05 15:18:00+00:00,https://marketplace.com.br/carrinho/4927?utm_source=email&utm_campaign=recovery,,False,,2026-06-05 08:27:00+00:00
4196,4929,1494,email,lembrete_1h,2026-01-14 23:06:00+00:00,2026-01-14 23:25:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-01-14 23:06:00+00:00
4197,4929,1494,push_app,lembrete_24h,2026-01-15 22:06:00+00:00,2026-01-15 22:16:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.02,,,,,False,,2026-01-15 22:06:00+00:00
4198,4934,1470,email,lembrete_1h,2026-05-16 19:32:00+00:00,2026-05-16 19:37:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-16 19:32:00+00:00
4199,4935,1241,email,lembrete_1h,2026-06-20 16:16:00+00:00,2026-06-20 16:34:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-20 16:16:00+00:00
4200,4937,533,email,lembrete_1h,2026-03-28 21:25:00+00:00,2026-03-28 21:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-29 16:47:00+00:00,,,,False,,2026-03-28 21:25:00+00:00
4201,4938,945,email,lembrete_1h,2026-06-27 13:36:00+00:00,2026-06-27 13:44:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-06-28 13:03:00+00:00,2026-06-28 13:49:00+00:00,https://marketplace.com.br/carrinho/4938?utm_source=email&utm_campaign=recovery,,False,,2026-06-27 13:36:00+00:00
4202,4938,945,email,lembrete_24h,2026-06-28 12:36:00+00:00,2026-06-28 12:50:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-06-28 12:36:00+00:00
4203,4939,938,email,lembrete_1h,2026-05-10 19:48:00+00:00,2026-05-10 20:05:00+00:00,Finalize sua compra antes que acabe!,0.0,True,0.05,,,,,False,,2026-05-10 19:48:00+00:00
4204,4939,938,email,lembrete_24h,2026-05-11 18:48:00+00:00,2026-05-11 19:02:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,,,,,False,,2026-05-11 18:48:00+00:00
4205,4940,1086,email,lembrete_1h,2026-06-16 22:17:00+00:00,2026-06-16 22:46:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-16 22:17:00+00:00
4206,4941,1278,email,lembrete_1h,2026-02-13 07:34:00+00:00,2026-02-13 07:56:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,2026-02-13 14:21:00+00:00,,,,False,,2026-02-13 07:34:00+00:00
4207,4941,1278,email,lembrete_24h,2026-02-14 06:34:00+00:00,2026-02-14 06:48:00+00:00,Não perca! Seus produtos podem acabar,0.0,True,0.05,2026-02-14 10:02:00+00:00,,,,False,,2026-02-14 06:34:00+00:00
4208,4941,1278,sms,desconto_48h,2026-02-15 06:34:00+00:00,2026-02-15 06:44:00+00:00,Presente para você: desconto exclusivo no seu carrinho,78.58,True,0.15,2026-02-15 19:54:00+00:00,2026-02-15 20:14:00+00:00,https://marketplace.com.br/carrinho/4941?utm_source=sms&utm_campaign=recovery,,False,,2026-02-15 06:34:00+00:00
4209,4942,714,email,lembrete_1h,2026-04-26 11:45:00+00:00,2026-04-26 12:03:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-04-26 14:33:00+00:00,,,,False,,2026-04-26 11:45:00+00:00
4210,4945,800,email,lembrete_1h,2026-02-23 16:01:00+00:00,2026-02-23 16:08:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-02-23 16:01:00+00:00
4211,4945,800,email,lembrete_24h,2026-02-24 15:01:00+00:00,2026-02-24 15:30:00+00:00,Última chance de garantir seus itens,0.0,True,0.05,2026-02-25 13:31:00+00:00,,,,False,,2026-02-24 15:01:00+00:00
4212,4945,800,email,desconto_48h,2026-02-25 15:01:00+00:00,2026-02-25 15:01:00+00:00,🎁 Desconto especial para finalizar sua compra!,15.92,False,0.05,,,,,False,,2026-02-25 15:01:00+00:00
4213,4945,800,email,urgencia_72h,2026-02-26 15:01:00+00:00,2026-02-26 15:25:00+00:00,Não deixe escapar: melhor oferta no seu carrinho,31.48,True,0.05,2026-02-27 03:43:00+00:00,,,,False,,2026-02-26 15:01:00+00:00
4214,4948,121,email,lembrete_1h,2026-02-14 23:00:00+00:00,2026-02-14 23:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-15 12:05:00+00:00,,,,False,,2026-02-14 23:00:00+00:00
4215,4950,935,email,lembrete_1h,2026-04-16 09:36:00+00:00,2026-04-16 09:51:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-04-16 10:05:00+00:00,,,,False,,2026-04-16 09:36:00+00:00
4216,4952,369,email,lembrete_1h,2026-02-06 22:25:00+00:00,2026-02-06 22:40:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-02-06 23:28:00+00:00,2026-02-06 23:29:00+00:00,https://marketplace.com.br/carrinho/4952?utm_source=email&utm_campaign=recovery,2026-02-06 23:58:00+00:00,True,23.48,2026-02-06 22:25:00+00:00
4217,4954,895,email,lembrete_1h,2026-01-11 12:23:00+00:00,2026-01-11 12:27:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-11 23:13:00+00:00,,,,False,,2026-01-11 12:23:00+00:00
4218,4955,478,email,lembrete_1h,2026-06-13 16:06:00+00:00,2026-06-13 16:08:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-06-13 16:06:00+00:00
4219,4956,308,email,lembrete_1h,2026-01-21 13:44:00+00:00,2026-01-21 14:07:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-21 16:21:00+00:00,2026-01-21 16:22:00+00:00,https://marketplace.com.br/carrinho/4956?utm_source=email&utm_campaign=recovery,,False,,2026-01-21 13:44:00+00:00
4220,4956,308,email,lembrete_24h,2026-01-22 12:44:00+00:00,2026-01-22 12:52:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,2026-01-22 16:29:00+00:00,2026-01-22 17:06:00+00:00,https://marketplace.com.br/carrinho/4956?utm_source=email&utm_campaign=recovery,,False,,2026-01-22 12:44:00+00:00
4221,4956,308,email,desconto_48h,2026-01-23 12:44:00+00:00,2026-01-23 13:04:00+00:00,🎁 Desconto especial para finalizar sua compra!,6.89,False,0.05,,,,,False,,2026-01-23 12:44:00+00:00
4222,4958,693,email,lembrete_1h,2026-02-25 07:20:00+00:00,2026-02-25 07:48:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-02-25 17:02:00+00:00,,,,False,,2026-02-25 07:20:00+00:00
4223,4960,801,email,lembrete_1h,2026-01-12 11:05:00+00:00,2026-01-12 11:30:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-01-12 11:05:00+00:00
4224,4961,942,email,lembrete_1h,2026-04-28 19:35:00+00:00,2026-04-28 19:57:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-04-29 02:07:00+00:00,,,,False,,2026-04-28 19:35:00+00:00
4225,4961,942,email,lembrete_24h,2026-04-29 18:35:00+00:00,2026-04-29 19:02:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-04-29 18:35:00+00:00
4226,4961,942,email,desconto_48h,2026-04-30 18:35:00+00:00,2026-04-30 18:42:00+00:00,Presente para você: desconto exclusivo no seu carrinho,66.27,False,0.05,2026-04-30 23:17:00+00:00,2026-04-30 23:52:00+00:00,https://marketplace.com.br/carrinho/4961?utm_source=email&utm_campaign=recovery,,False,,2026-04-30 18:35:00+00:00
4227,4961,942,email,urgencia_72h,2026-05-01 18:35:00+00:00,2026-05-01 18:58:00+00:00,🔥 ÚLTIMA CHANCE: desconto + frete grátis!,116.96,True,0.05,2026-05-02 15:31:00+00:00,,,,False,,2026-05-01 18:35:00+00:00
4228,4962,1156,email,lembrete_1h,2026-04-02 09:05:00+00:00,2026-04-02 09:10:00+00:00,Seus produtos estão esperando por você!,0.0,True,0.05,2026-04-03 07:50:00+00:00,2026-04-03 08:08:00+00:00,https://marketplace.com.br/carrinho/4962?utm_source=email&utm_campaign=recovery,2026-04-03 08:22:00+00:00,True,10.0,2026-04-02 09:05:00+00:00
4229,4964,318,email,lembrete_1h,2026-03-19 18:03:00+00:00,2026-03-19 18:15:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,2026-03-19 17:30:00+00:00,,,,False,,2026-03-19 18:03:00+00:00
4230,4964,318,email,lembrete_24h,2026-03-20 17:03:00+00:00,2026-03-20 17:09:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.05,,,,,False,,2026-03-20 17:03:00+00:00
4231,4964,318,email,desconto_48h,2026-03-21 17:03:00+00:00,2026-03-21 17:12:00+00:00,Presente para você: desconto exclusivo no seu carrinho,13.48,False,0.05,2026-03-21 22:32:00+00:00,,,,False,,2026-03-21 17:03:00+00:00
4232,4965,1117,email,lembrete_1h,2026-06-04 18:30:00+00:00,2026-06-04 18:57:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-06-04 18:30:00+00:00
4233,4966,753,email,lembrete_1h,2026-05-18 08:09:00+00:00,2026-05-18 08:18:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-18 08:09:00+00:00
4234,4966,753,push_app,lembrete_24h,2026-05-19 07:09:00+00:00,2026-05-19 07:24:00+00:00,Ainda pensando? Seus itens estão reservados ⏰,0.0,False,0.02,2026-05-20 02:18:00+00:00,,,,False,,2026-05-19 07:09:00+00:00
4235,4973,1318,email,lembrete_1h,2026-01-25 23:38:00+00:00,2026-01-25 23:55:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-01-25 23:38:00+00:00
4236,4977,533,email,lembrete_1h,2026-05-23 12:18:00+00:00,2026-05-23 12:28:00+00:00,Finalize sua compra antes que acabe!,0.0,False,0.05,,,,,False,,2026-05-23 12:18:00+00:00
4237,4979,1376,email,lembrete_1h,2026-04-18 22:15:00+00:00,2026-04-18 22:15:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-04-18 22:15:00+00:00
4238,4982,582,email,lembrete_1h,2026-06-09 10:38:00+00:00,2026-06-09 11:06:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,2026-06-09 23:15:00+00:00,,,,False,,2026-06-09 10:38:00+00:00
4239,4985,322,email,lembrete_1h,2026-02-04 15:21:00+00:00,2026-02-04 15:43:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-02-04 15:21:00+00:00
4240,4985,322,email,lembrete_24h,2026-02-05 14:21:00+00:00,2026-02-05 14:40:00+00:00,Última chance de garantir seus itens,0.0,False,0.05,,,,,False,,2026-02-05 14:21:00+00:00
4241,4985,322,email,desconto_48h,2026-02-06 14:21:00+00:00,2026-02-06 14:40:00+00:00,Economize agora! Oferta limitada no seu carrinho,17.0,False,0.05,,,,,False,,2026-02-06 14:21:00+00:00
4242,4987,595,email,lembrete_1h,2026-01-19 08:14:00+00:00,2026-01-19 08:31:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,True,0.05,,,,,False,,2026-01-19 08:14:00+00:00
4243,4988,142,email,lembrete_1h,2026-01-23 16:52:00+00:00,2026-01-23 17:01:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-01-23 16:52:00+00:00
4244,4989,334,email,lembrete_1h,2026-06-20 16:04:00+00:00,2026-06-20 16:21:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-20 16:04:00+00:00
4245,4989,334,push_app,lembrete_24h,2026-06-21 15:04:00+00:00,2026-06-21 15:20:00+00:00,Última chance de garantir seus itens,0.0,False,0.02,2026-06-22 06:17:00+00:00,,,,False,,2026-06-21 15:04:00+00:00
4246,4989,334,sms,desconto_48h,2026-06-22 15:04:00+00:00,2026-06-22 15:22:00+00:00,Presente para você: desconto exclusivo no seu carrinho,15.36,False,0.15,2026-06-23 03:51:00+00:00,,,,False,,2026-06-22 15:04:00+00:00
4247,4989,334,whatsapp,urgencia_72h,2026-06-23 15:04:00+00:00,2026-06-23 15:11:00+00:00,Só hoje! Oferta exclusiva para você finalizar,19.0,True,0.3,2026-06-23 22:09:00+00:00,,,,False,,2026-06-23 15:04:00+00:00
4248,4992,169,email,lembrete_1h,2026-01-08 12:36:00+00:00,2026-01-08 12:36:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,2026-01-09 12:13:00+00:00,2026-01-09 12:53:00+00:00,https://marketplace.com.br/carrinho/4992?utm_source=email&utm_campaign=recovery,2026-01-09 14:41:00+00:00,True,32.55,2026-01-08 12:36:00+00:00
4249,4993,73,email,lembrete_1h,2026-06-18 20:09:00+00:00,2026-06-18 20:30:00+00:00,Seus produtos estão esperando por você!,0.0,False,0.05,,,,,False,,2026-06-18 20:09:00+00:00
4250,4993,73,email,lembrete_24h,2026-06-19 19:09:00+00:00,2026-06-19 19:33:00+00:00,Não perca! Seus produtos podem acabar,0.0,False,0.05,,,,,False,,2026-06-19 19:09:00+00:00
4251,4993,73,email,desconto_48h,2026-06-20 19:09:00+00:00,2026-06-20 19:12:00+00:00,🎁 Desconto especial para finalizar sua compra!,31.95,False,0.05,,,,,False,,2026-06-20 19:09:00+00:00
4252,4994,447,email,lembrete_1h,2026-04-10 10:39:00+00:00,2026-04-10 10:47:00+00:00,Você esqueceu algo no carrinho 🛒,0.0,False,0.05,,,,,False,,2026-04-10 10:39:00+00:00
