evento_id,carrinho_id,cliente_id,sessao_id,timestamp_evento,tipo_evento,duracao_evento_segundos,dados_evento
27332,2604,555,886f8fc5-dcd,2026-05-15 12:52:55+00:00,view_produto,48.0,"{""produto_id"": 110, ""tempo_visualizacao_s"": 59, ""scroll_depth"": 0.82}"
27333,2604,555,886f8fc5-dcd,2026-05-15 12:53:19+00:00,add_carrinho,42.0,"{""produto_id"": 274, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
27334,2604,555,886f8fc5-dcd,2026-05-15 12:54:06+00:00,view_produto,87.0,"{""produto_id"": 21, ""tempo_visualizacao_s"": 143, ""scroll_depth"": 0.26}"
27335,2605,995,4ef03955-0b8,2026-06-20 18:37:00+00:00,view_produto,64.0,"{""produto_id"": 169, ""tempo_visualizacao_s"": 169, ""scroll_depth"": 0.75}"
27336,2605,995,4ef03955-0b8,2026-06-20 18:39:20+00:00,view_produto,71.0,"{""produto_id"": 35, ""tempo_visualizacao_s"": 138, ""scroll_depth"": 0.37}"
27337,2605,995,4ef03955-0b8,2026-06-20 18:40:27+00:00,view_produto,87.0,"{""produto_id"": 215, ""tempo_visualizacao_s"": 89, ""scroll_depth"": 0.97}"
27338,2605,995,4ef03955-0b8,2026-06-20 18:42:21+00:00,add_carrinho,21.0,"{""produto_id"": 57, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
27339,2605,995,4ef03955-0b8,2026-06-20 18:44:55+00:00,view_produto,22.0,"{""produto_id"": 72, ""tempo_visualizacao_s"": 87, ""scroll_depth"": 0.58}"
27340,2605,995,4ef03955-0b8,2026-06-20 18:46:25+00:00,add_carrinho,95.0,"{""produto_id"": 205, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27341,2605,995,4ef03955-0b8,2026-06-20 18:48:52+00:00,view_produto,87.0,"{""produto_id"": 93, ""tempo_visualizacao_s"": 159, ""scroll_depth"": 0.55}"
27342,2605,995,4ef03955-0b8,2026-06-20 18:49:31+00:00,view_produto,71.0,"{""produto_id"": 255, ""tempo_visualizacao_s"": 67, ""scroll_depth"": 0.49}"
27343,2605,995,4ef03955-0b8,2026-06-20 18:51:41+00:00,add_carrinho,42.0,"{""produto_id"": 259, ""quantidade"": 1, ""origem"": ""busca""}"
27344,2605,995,4ef03955-0b8,2026-06-20 18:52:47+00:00,view_produto,53.0,"{""produto_id"": 118, ""tempo_visualizacao_s"": 39, ""scroll_depth"": 0.79}"
27345,2605,995,4ef03955-0b8,2026-06-20 18:53:35+00:00,update_quantidade,99.0,"{""produto_id"": 2, ""quantidade_anterior"": 1, ""quantidade_nova"": 4}"
27346,2605,995,4ef03955-0b8,2026-06-20 18:54:09+00:00,view_checkout,33.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 228}"
27347,2605,995,4ef03955-0b8,2026-06-20 18:55:36+00:00,abandono,,"{""pagina_saida"": ""produto"", ""tempo_inativo_s"": 6848}"
27348,2606,1393,e48e696d-006,2026-03-12 07:10:00+00:00,view_produto,110.0,"{""produto_id"": 194, ""tempo_visualizacao_s"": 107, ""scroll_depth"": 0.76}"
27349,2606,1393,e48e696d-006,2026-03-12 07:12:44+00:00,view_produto,119.0,"{""produto_id"": 242, ""tempo_visualizacao_s"": 174, ""scroll_depth"": 0.98}"
27350,2606,1393,e48e696d-006,2026-03-12 07:16:30+00:00,add_carrinho,13.0,"{""produto_id"": 224, ""quantidade"": 1, ""origem"": ""busca""}"
27351,2606,1393,e48e696d-006,2026-03-12 07:18:49+00:00,add_carrinho,34.0,"{""produto_id"": 147, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27352,2606,1393,e48e696d-006,2026-03-12 07:24:36+00:00,view_produto,100.0,"{""produto_id"": 204, ""tempo_visualizacao_s"": 147, ""scroll_depth"": 0.32}"
27353,2606,1393,e48e696d-006,2026-03-12 07:31:07+00:00,view_produto,65.0,"{""produto_id"": 68, ""tempo_visualizacao_s"": 97, ""scroll_depth"": 0.41}"
27354,2606,1393,e48e696d-006,2026-03-12 07:34:41+00:00,add_carrinho,39.0,"{""produto_id"": 107, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27355,2606,1393,e48e696d-006,2026-03-12 07:40:49+00:00,view_checkout,34.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 263}"
27356,2606,1393,e48e696d-006,2026-03-12 07:47:47+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 3690}"
27357,2607,576,990c7313-4d6,2026-03-12 14:54:00+00:00,view_produto,2.0,"{""produto_id"": 118, ""tempo_visualizacao_s"": 58, ""scroll_depth"": 0.9}"
27358,2607,576,990c7313-4d6,2026-03-12 14:54:36+00:00,view_produto,73.0,"{""produto_id"": 69, ""tempo_visualizacao_s"": 99, ""scroll_depth"": 0.34}"
27359,2607,576,990c7313-4d6,2026-03-12 14:55:08+00:00,view_produto,56.0,"{""produto_id"": 157, ""tempo_visualizacao_s"": 58, ""scroll_depth"": 0.65}"
27360,2607,576,990c7313-4d6,2026-03-12 14:57:07+00:00,add_carrinho,57.0,"{""produto_id"": 260, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27361,2607,576,990c7313-4d6,2026-03-12 14:57:54+00:00,remove_carrinho,89.0,"{""produto_id"": 193, ""motivo"": ""encontrou_melhor""}"
27362,2607,576,990c7313-4d6,2026-03-12 14:58:31+00:00,view_produto,115.0,"{""produto_id"": 263, ""tempo_visualizacao_s"": 116, ""scroll_depth"": 0.47}"
27363,2607,576,990c7313-4d6,2026-03-12 15:00:36+00:00,remove_carrinho,52.0,"{""produto_id"": 246, ""motivo"": ""quantidade_errada""}"
27364,2607,576,990c7313-4d6,2026-03-12 15:02:20+00:00,add_carrinho,100.0,"{""produto_id"": 47, ""quantidade"": 1, ""origem"": ""busca""}"
27365,2607,576,990c7313-4d6,2026-03-12 15:03:13+00:00,view_checkout,105.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 131}"
27366,2607,576,990c7313-4d6,2026-03-12 15:05:45+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 7021}"
27367,2608,1235,eef489d9-2cc,2026-02-28 12:23:00+00:00,view_produto,99.0,"{""produto_id"": 153, ""tempo_visualizacao_s"": 67, ""scroll_depth"": 0.81}"
27368,2608,1235,eef489d9-2cc,2026-02-28 12:25:18+00:00,view_produto,50.0,"{""produto_id"": 73, ""tempo_visualizacao_s"": 78, ""scroll_depth"": 0.46}"
27369,2608,1235,eef489d9-2cc,2026-02-28 12:27:20+00:00,view_produto,111.0,"{""produto_id"": 57, ""tempo_visualizacao_s"": 111, ""scroll_depth"": 0.48}"
27370,2608,1235,eef489d9-2cc,2026-02-28 12:29:34+00:00,view_produto,69.0,"{""produto_id"": 19, ""tempo_visualizacao_s"": 59, ""scroll_depth"": 0.69}"
27371,2608,1235,eef489d9-2cc,2026-02-28 12:30:29+00:00,add_carrinho,22.0,"{""produto_id"": 143, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27372,2608,1235,eef489d9-2cc,2026-02-28 12:32:40+00:00,view_produto,51.0,"{""produto_id"": 145, ""tempo_visualizacao_s"": 72, ""scroll_depth"": 0.9}"
27373,2608,1235,eef489d9-2cc,2026-02-28 12:33:19+00:00,add_carrinho,26.0,"{""produto_id"": 102, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27374,2608,1235,eef489d9-2cc,2026-02-28 12:34:50+00:00,update_quantidade,20.0,"{""produto_id"": 5, ""quantidade_anterior"": 3, ""quantidade_nova"": 2}"
27375,2608,1235,eef489d9-2cc,2026-02-28 12:36:08+00:00,add_carrinho,25.0,"{""produto_id"": 9, ""quantidade"": 3, ""origem"": ""recomendacao""}"
27376,2608,1235,eef489d9-2cc,2026-02-28 12:37:57+00:00,add_carrinho,64.0,"{""produto_id"": 19, ""quantidade"": 2, ""origem"": ""recomendacao""}"
27377,2608,1235,eef489d9-2cc,2026-02-28 12:40:12+00:00,add_carrinho,101.0,"{""produto_id"": 72, ""quantidade"": 1, ""origem"": ""busca""}"
27378,2608,1235,eef489d9-2cc,2026-02-28 12:42:15+00:00,view_checkout,105.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 147}"
27379,2608,1235,eef489d9-2cc,2026-02-28 12:43:38+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 4446}"
27380,2609,1400,a5a2ddb2-242,2026-03-10 17:09:00+00:00,view_produto,46.0,"{""produto_id"": 159, ""tempo_visualizacao_s"": 157, ""scroll_depth"": 0.43}"
27381,2609,1400,a5a2ddb2-242,2026-03-10 17:12:44+00:00,view_produto,92.0,"{""produto_id"": 70, ""tempo_visualizacao_s"": 27, ""scroll_depth"": 0.97}"
27382,2609,1400,a5a2ddb2-242,2026-03-10 17:18:40+00:00,add_carrinho,11.0,"{""produto_id"": 170, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27383,2609,1400,a5a2ddb2-242,2026-03-10 17:21:36+00:00,view_produto,107.0,"{""produto_id"": 157, ""tempo_visualizacao_s"": 162, ""scroll_depth"": 0.39}"
27384,2609,1400,a5a2ddb2-242,2026-03-10 17:24:52+00:00,add_carrinho,85.0,"{""produto_id"": 212, ""quantidade"": 1, ""origem"": ""busca""}"
27385,2609,1400,a5a2ddb2-242,2026-03-10 17:29:40+00:00,view_checkout,61.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 150}"
27386,2609,1400,a5a2ddb2-242,2026-03-10 17:36:36+00:00,abandono,,"{""pagina_saida"": ""produto"", ""tempo_inativo_s"": 5633}"
27387,2610,372,fb163262-41c,2026-06-21 14:43:00+00:00,view_produto,2.0,"{""produto_id"": 197, ""tempo_visualizacao_s"": 5, ""scroll_depth"": 0.87}"
27388,2610,372,fb163262-41c,2026-06-21 15:05:37+00:00,add_carrinho,31.0,"{""produto_id"": 294, ""quantidade"": 3, ""origem"": ""recomendacao""}"
27389,2611,576,bc519749-28d,2026-04-20 06:24:00+00:00,view_produto,6.0,"{""produto_id"": 59, ""tempo_visualizacao_s"": 123, ""scroll_depth"": 0.53}"
27390,2611,576,bc519749-28d,2026-04-20 06:25:14+00:00,view_produto,17.0,"{""produto_id"": 288, ""tempo_visualizacao_s"": 163, ""scroll_depth"": 0.87}"
27391,2611,576,bc519749-28d,2026-04-20 06:26:24+00:00,add_carrinho,84.0,"{""produto_id"": 218, ""quantidade"": 1, ""origem"": ""busca""}"
27392,2611,576,bc519749-28d,2026-04-20 06:28:13+00:00,view_produto,65.0,"{""produto_id"": 25, ""tempo_visualizacao_s"": 139, ""scroll_depth"": 0.78}"
27393,2611,576,bc519749-28d,2026-04-20 06:29:55+00:00,view_produto,102.0,"{""produto_id"": 16, ""tempo_visualizacao_s"": 128, ""scroll_depth"": 0.58}"
27394,2611,576,bc519749-28d,2026-04-20 06:31:24+00:00,add_carrinho,30.0,"{""produto_id"": 13, ""quantidade"": 1, ""origem"": ""busca""}"
27395,2611,576,bc519749-28d,2026-04-20 06:32:49+00:00,view_produto,55.0,"{""produto_id"": 38, ""tempo_visualizacao_s"": 150, ""scroll_depth"": 0.8}"
27396,2611,576,bc519749-28d,2026-04-20 06:34:33+00:00,view_produto,98.0,"{""produto_id"": 33, ""tempo_visualizacao_s"": 58, ""scroll_depth"": 0.56}"
27397,2611,576,bc519749-28d,2026-04-20 06:35:01+00:00,remove_carrinho,48.0,"{""produto_id"": 194, ""motivo"": null}"
27398,2611,576,bc519749-28d,2026-04-20 06:35:55+00:00,view_checkout,47.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 255}"
27399,2611,576,bc519749-28d,2026-04-20 06:36:30+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 3788}"
27400,2612,794,66861978-bc7,2026-04-11 11:29:00+00:00,view_produto,109.0,"{""produto_id"": 239, ""tempo_visualizacao_s"": 78, ""scroll_depth"": 0.51}"
27401,2612,794,66861978-bc7,2026-04-11 11:31:32+00:00,view_produto,115.0,"{""produto_id"": 168, ""tempo_visualizacao_s"": 36, ""scroll_depth"": 0.96}"
27402,2612,794,66861978-bc7,2026-04-11 11:33:31+00:00,add_carrinho,74.0,"{""produto_id"": 127, ""quantidade"": 3, ""origem"": ""recomendacao""}"
27403,2612,794,66861978-bc7,2026-04-11 11:34:56+00:00,view_produto,48.0,"{""produto_id"": 180, ""tempo_visualizacao_s"": 153, ""scroll_depth"": 0.66}"
27404,2612,794,66861978-bc7,2026-04-11 11:36:48+00:00,add_carrinho,103.0,"{""produto_id"": 202, ""quantidade"": 2, ""origem"": ""recomendacao""}"
27405,2612,794,66861978-bc7,2026-04-11 11:38:03+00:00,remove_carrinho,61.0,"{""produto_id"": 240, ""motivo"": ""mudou_ideia""}"
27406,2612,794,66861978-bc7,2026-04-11 11:39:30+00:00,view_produto,119.0,"{""produto_id"": 209, ""tempo_visualizacao_s"": 107, ""scroll_depth"": 0.51}"
27407,2612,794,66861978-bc7,2026-04-11 11:41:10+00:00,view_checkout,4.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 86}"
27408,2612,794,66861978-bc7,2026-04-11 11:43:58+00:00,inicio_pagamento,17.0,"{""metodo"": ""boleto"", ""parcelas"": 12}"
27409,2612,794,66861978-bc7,2026-04-11 11:44:50+00:00,erro_pagamento,106.0,"{""codigo_erro"": ""cartao_recusado"", ""metodo"": ""cartao_credito""}"
27410,2612,794,66861978-bc7,2026-04-11 11:47:30+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 4182}"
27411,2613,577,6d411a88-5e6,2026-02-24 23:50:00+00:00,view_produto,103.0,"{""produto_id"": 233, ""tempo_visualizacao_s"": 150, ""scroll_depth"": 0.47}"
27412,2613,577,6d411a88-5e6,2026-02-24 23:52:07+00:00,update_quantidade,57.0,"{""produto_id"": 56, ""quantidade_anterior"": 3, ""quantidade_nova"": 4}"
27413,2613,577,6d411a88-5e6,2026-02-24 23:53:58+00:00,view_produto,60.0,"{""produto_id"": 289, ""tempo_visualizacao_s"": 136, ""scroll_depth"": 0.71}"
27414,2613,577,6d411a88-5e6,2026-02-24 23:55:49+00:00,add_carrinho,21.0,"{""produto_id"": 242, ""quantidade"": 1, ""origem"": ""busca""}"
27415,2613,577,6d411a88-5e6,2026-02-24 23:57:58+00:00,add_carrinho,65.0,"{""produto_id"": 61, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27416,2613,577,6d411a88-5e6,2026-02-25 00:00:29+00:00,view_produto,20.0,"{""produto_id"": 80, ""tempo_visualizacao_s"": 168, ""scroll_depth"": 0.52}"
27417,2613,577,6d411a88-5e6,2026-02-25 00:02:48+00:00,add_carrinho,46.0,"{""produto_id"": 16, ""quantidade"": 2, ""origem"": ""recomendacao""}"
27418,2613,577,6d411a88-5e6,2026-02-25 00:03:24+00:00,update_quantidade,3.0,"{""produto_id"": 58, ""quantidade_anterior"": 1, ""quantidade_nova"": 4}"
27419,2613,577,6d411a88-5e6,2026-02-25 00:05:39+00:00,view_checkout,18.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 244}"
27420,2613,577,6d411a88-5e6,2026-02-25 00:07:58+00:00,inicio_pagamento,87.0,"{""metodo"": ""boleto"", ""parcelas"": 2}"
27421,2614,1397,75de4595-7c2,2026-04-05 11:25:00+00:00,view_produto,59.0,"{""produto_id"": 180, ""tempo_visualizacao_s"": 54, ""scroll_depth"": 0.94}"
27422,2614,1397,75de4595-7c2,2026-04-05 11:27:26+00:00,view_produto,27.0,"{""produto_id"": 138, ""tempo_visualizacao_s"": 177, ""scroll_depth"": 0.73}"
27423,2614,1397,75de4595-7c2,2026-04-05 11:28:52+00:00,add_carrinho,60.0,"{""produto_id"": 71, ""quantidade"": 2, ""origem"": ""busca""}"
27424,2614,1397,75de4595-7c2,2026-04-05 11:29:19+00:00,update_quantidade,61.0,"{""produto_id"": 17, ""quantidade_anterior"": 2, ""quantidade_nova"": 3}"
27425,2614,1397,75de4595-7c2,2026-04-05 11:30:09+00:00,view_produto,101.0,"{""produto_id"": 170, ""tempo_visualizacao_s"": 97, ""scroll_depth"": 0.9}"
27426,2614,1397,75de4595-7c2,2026-04-05 11:31:54+00:00,add_carrinho,48.0,"{""produto_id"": 216, ""quantidade"": 3, ""origem"": ""busca""}"
27427,2614,1397,75de4595-7c2,2026-04-05 11:33:56+00:00,update_quantidade,87.0,"{""produto_id"": 190, ""quantidade_anterior"": 2, ""quantidade_nova"": 4}"
27428,2614,1397,75de4595-7c2,2026-04-05 11:36:14+00:00,view_checkout,58.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 35}"
27429,2614,1397,75de4595-7c2,2026-04-05 11:36:48+00:00,inicio_pagamento,110.0,"{""metodo"": ""pix"", ""parcelas"": 6}"
27430,2615,1489,205ff43e-898,2026-04-17 11:05:00+00:00,view_produto,58.0,"{""produto_id"": 214, ""tempo_visualizacao_s"": 159, ""scroll_depth"": 0.4}"
27431,2615,1489,205ff43e-898,2026-04-17 11:05:47+00:00,view_produto,62.0,"{""produto_id"": 84, ""tempo_visualizacao_s"": 69, ""scroll_depth"": 0.73}"
27432,2615,1489,205ff43e-898,2026-04-17 11:09:04+00:00,add_carrinho,83.0,"{""produto_id"": 213, ""quantidade"": 3, ""origem"": ""busca""}"
27433,2615,1489,205ff43e-898,2026-04-17 11:11:39+00:00,update_quantidade,12.0,"{""produto_id"": 203, ""quantidade_anterior"": 1, ""quantidade_nova"": 1}"
27434,2615,1489,205ff43e-898,2026-04-17 11:12:53+00:00,view_produto,64.0,"{""produto_id"": 30, ""tempo_visualizacao_s"": 111, ""scroll_depth"": 0.35}"
27435,2615,1489,205ff43e-898,2026-04-17 11:14:57+00:00,add_carrinho,20.0,"{""produto_id"": 84, ""quantidade"": 1, ""origem"": ""busca""}"
27436,2615,1489,205ff43e-898,2026-04-17 11:16:48+00:00,view_checkout,4.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 209}"
27437,2615,1489,205ff43e-898,2026-04-17 11:20:06+00:00,abandono,,"{""pagina_saida"": ""pagamento"", ""tempo_inativo_s"": 4062}"
27438,2616,156,f934fe81-943,2026-01-21 07:47:00+00:00,view_produto,102.0,"{""produto_id"": 289, ""tempo_visualizacao_s"": 104, ""scroll_depth"": 0.68}"
27439,2616,156,f934fe81-943,2026-01-21 07:51:20+00:00,view_produto,71.0,"{""produto_id"": 76, ""tempo_visualizacao_s"": 70, ""scroll_depth"": 0.78}"
27440,2616,156,f934fe81-943,2026-01-21 07:54:12+00:00,add_carrinho,83.0,"{""produto_id"": 198, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
27441,2616,156,f934fe81-943,2026-01-21 07:57:08+00:00,view_produto,28.0,"{""produto_id"": 78, ""tempo_visualizacao_s"": 113, ""scroll_depth"": 0.37}"
27442,2616,156,f934fe81-943,2026-01-21 08:02:12+00:00,remove_carrinho,35.0,"{""produto_id"": 275, ""motivo"": ""mudou_ideia""}"
27443,2616,156,f934fe81-943,2026-01-21 08:07:29+00:00,add_carrinho,105.0,"{""produto_id"": 65, ""quantidade"": 1, ""origem"": ""pagina_produto""}"
27444,2616,156,f934fe81-943,2026-01-21 08:12:34+00:00,view_checkout,117.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 250}"
27445,2616,156,f934fe81-943,2026-01-21 08:14:42+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 5951}"
27446,2617,438,9be475a1-f81,2026-03-26 06:22:00+00:00,view_produto,27.0,"{""produto_id"": 226, ""tempo_visualizacao_s"": 126, ""scroll_depth"": 0.5}"
27447,2617,438,9be475a1-f81,2026-03-26 06:32:45+00:00,view_produto,33.0,"{""produto_id"": 16, ""tempo_visualizacao_s"": 91, ""scroll_depth"": 0.98}"
27448,2617,438,9be475a1-f81,2026-03-26 06:46:16+00:00,update_quantidade,108.0,"{""produto_id"": 236, ""quantidade_anterior"": 2, ""quantidade_nova"": 4}"
27449,2617,438,9be475a1-f81,2026-03-26 06:55:08+00:00,add_carrinho,56.0,"{""produto_id"": 292, ""quantidade"": 3, ""origem"": ""recomendacao""}"
27450,2617,438,9be475a1-f81,2026-03-26 07:04:01+00:00,view_produto,3.0,"{""produto_id"": 295, ""tempo_visualizacao_s"": 95, ""scroll_depth"": 0.48}"
27451,2617,438,9be475a1-f81,2026-03-26 07:11:47+00:00,add_carrinho,116.0,"{""produto_id"": 236, ""quantidade"": 3, ""origem"": ""busca""}"
27452,2617,438,9be475a1-f81,2026-03-26 07:16:57+00:00,update_quantidade,119.0,"{""produto_id"": 95, ""quantidade_anterior"": 2, ""quantidade_nova"": 5}"
27453,2617,438,9be475a1-f81,2026-03-26 07:25:01+00:00,view_checkout,112.0,"{""etapa"": ""pagamento"", ""tempo_na_etapa_s"": 224}"
27454,2617,438,9be475a1-f81,2026-03-26 07:34:13+00:00,inicio_pagamento,48.0,"{""metodo"": ""cartao_credito"", ""parcelas"": 2}"
27455,2618,1211,2c693938-27e,2026-04-15 09:33:00+00:00,view_produto,17.0,"{""produto_id"": 26, ""tempo_visualizacao_s"": 162, ""scroll_depth"": 0.53}"
27456,2618,1211,2c693938-27e,2026-04-15 09:35:32+00:00,view_produto,73.0,"{""produto_id"": 206, ""tempo_visualizacao_s"": 40, ""scroll_depth"": 0.9}"
27457,2618,1211,2c693938-27e,2026-04-15 09:39:13+00:00,view_produto,54.0,"{""produto_id"": 244, ""tempo_visualizacao_s"": 16, ""scroll_depth"": 0.3}"
27458,2618,1211,2c693938-27e,2026-04-15 09:41:40+00:00,view_produto,69.0,"{""produto_id"": 76, ""tempo_visualizacao_s"": 22, ""scroll_depth"": 0.32}"
27459,2618,1211,2c693938-27e,2026-04-15 09:43:26+00:00,add_carrinho,73.0,"{""produto_id"": 100, ""quantidade"": 2, ""origem"": ""pagina_produto""}"
27460,2618,1211,2c693938-27e,2026-04-15 09:46:35+00:00,add_carrinho,69.0,"{""produto_id"": 98, ""quantidade"": 1, ""origem"": ""busca""}"
27461,2618,1211,2c693938-27e,2026-04-15 09:48:01+00:00,view_produto,16.0,"{""produto_id"": 27, ""tempo_visualizacao_s"": 8, ""scroll_depth"": 0.4}"
27462,2618,1211,2c693938-27e,2026-04-15 09:53:07+00:00,view_produto,2.0,"{""produto_id"": 253, ""tempo_visualizacao_s"": 14, ""scroll_depth"": 0.41}"
27463,2618,1211,2c693938-27e,2026-04-15 09:55:48+00:00,view_produto,32.0,"{""produto_id"": 43, ""tempo_visualizacao_s"": 83, ""scroll_depth"": 0.83}"
27464,2618,1211,2c693938-27e,2026-04-15 09:58:08+00:00,add_carrinho,61.0,"{""produto_id"": 257, ""quantidade"": 2, ""origem"": ""recomendacao""}"
27465,2618,1211,2c693938-27e,2026-04-15 09:59:50+00:00,update_quantidade,112.0,"{""produto_id"": 53, ""quantidade_anterior"": 2, ""quantidade_nova"": 3}"
27466,2618,1211,2c693938-27e,2026-04-15 10:03:37+00:00,view_checkout,2.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 188}"
27467,2618,1211,2c693938-27e,2026-04-15 10:07:45+00:00,abandono,,"{""pagina_saida"": ""carrinho"", ""tempo_inativo_s"": 2331}"
27468,2619,380,5da15f62-9cb,2026-02-25 21:51:00+00:00,view_produto,33.0,"{""produto_id"": 13, ""tempo_visualizacao_s"": 19, ""scroll_depth"": 0.47}"
27469,2619,380,5da15f62-9cb,2026-02-25 21:51:47+00:00,view_produto,91.0,"{""produto_id"": 267, ""tempo_visualizacao_s"": 101, ""scroll_depth"": 0.9}"
27470,2619,380,5da15f62-9cb,2026-02-25 21:52:39+00:00,add_carrinho,73.0,"{""produto_id"": 186, ""quantidade"": 2, ""origem"": ""busca""}"
27471,2619,380,5da15f62-9cb,2026-02-25 21:54:13+00:00,view_produto,40.0,"{""produto_id"": 263, ""tempo_visualizacao_s"": 57, ""scroll_depth"": 0.68}"
27472,2619,380,5da15f62-9cb,2026-02-25 21:54:42+00:00,add_carrinho,30.0,"{""produto_id"": 160, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27473,2619,380,5da15f62-9cb,2026-02-25 21:56:47+00:00,add_carrinho,60.0,"{""produto_id"": 183, ""quantidade"": 2, ""origem"": ""recomendacao""}"
27474,2619,380,5da15f62-9cb,2026-02-25 21:57:15+00:00,view_produto,67.0,"{""produto_id"": 93, ""tempo_visualizacao_s"": 12, ""scroll_depth"": 0.26}"
27475,2619,380,5da15f62-9cb,2026-02-25 21:58:06+00:00,view_produto,104.0,"{""produto_id"": 158, ""tempo_visualizacao_s"": 74, ""scroll_depth"": 0.98}"
27476,2619,380,5da15f62-9cb,2026-02-25 22:00:00+00:00,remove_carrinho,100.0,"{""produto_id"": 274, ""motivo"": ""encontrou_melhor""}"
27477,2619,380,5da15f62-9cb,2026-02-25 22:01:15+00:00,view_checkout,103.0,"{""etapa"": ""endereco"", ""tempo_na_etapa_s"": 100}"
27478,2619,380,5da15f62-9cb,2026-02-25 22:02:45+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 4710}"
27479,2620,109,a2eb989d-f02,2026-04-16 21:35:00+00:00,view_produto,21.0,"{""produto_id"": 178, ""tempo_visualizacao_s"": 56, ""scroll_depth"": 0.72}"
27480,2620,109,a2eb989d-f02,2026-04-16 21:36:03+00:00,add_carrinho,41.0,"{""produto_id"": 186, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27481,2620,109,a2eb989d-f02,2026-04-16 21:36:23+00:00,view_produto,82.0,"{""produto_id"": 260, ""tempo_visualizacao_s"": 88, ""scroll_depth"": 0.71}"
27482,2620,109,a2eb989d-f02,2026-04-16 21:37:44+00:00,view_produto,26.0,"{""produto_id"": 139, ""tempo_visualizacao_s"": 92, ""scroll_depth"": 0.4}"
27483,2620,109,a2eb989d-f02,2026-04-16 21:39:11+00:00,remove_carrinho,16.0,"{""produto_id"": 87, ""motivo"": ""encontrou_melhor""}"
27484,2620,109,a2eb989d-f02,2026-04-16 21:40:08+00:00,remove_carrinho,98.0,"{""produto_id"": 124, ""motivo"": ""encontrou_melhor""}"
27485,2620,109,a2eb989d-f02,2026-04-16 21:40:26+00:00,view_produto,7.0,"{""produto_id"": 235, ""tempo_visualizacao_s"": 45, ""scroll_depth"": 0.24}"
27486,2620,109,a2eb989d-f02,2026-04-16 21:41:01+00:00,add_carrinho,114.0,"{""produto_id"": 176, ""quantidade"": 3, ""origem"": ""pagina_produto""}"
27487,2620,109,a2eb989d-f02,2026-04-16 21:41:44+00:00,view_checkout,57.0,"{""etapa"": ""revisao"", ""tempo_na_etapa_s"": 117}"
27488,2620,109,a2eb989d-f02,2026-04-16 21:43:02+00:00,inicio_pagamento,46.0,"{""metodo"": ""boleto"", ""parcelas"": 1}"
27489,2620,109,a2eb989d-f02,2026-04-16 21:43:21+00:00,erro_pagamento,8.0,"{""codigo_erro"": ""dados_invalidos"", ""metodo"": ""cartao_credito""}"
27490,2620,109,a2eb989d-f02,2026-04-16 21:44:50+00:00,abandono,,"{""pagina_saida"": ""checkout"", ""tempo_inativo_s"": 5480}"
27491,2621,168,b7508573-8b4,2026-05-06 22:32:00+00:00,view_produto,25.0,"{""produto_id"": 266, ""tempo_visualizacao_s"": 131, ""scroll_depth"": 0.99}"
27492,2621,168,b7508573-8b4,2026-05-06 22:33:29+00:00,add_carrinho,58.0,"{""produto_id"": 70, ""quantidade"": 1, ""origem"": ""recomendacao""}"
27493,2621,168,b7508573-8b4,2026-05-06 22:34:41+00:00,view_produto,83.0,"{""produto_id"": 1, ""tempo_visualizacao_s"": 134, ""scroll_depth"": 0.72}"
