item_id,carrinho_id,produto_id,quantidade,preco_unitario,preco_total,data_adicao,data_remocao
7869,3104,134,1,213.86,213.86,2026-06-24 23:33:00+00:00,2026-06-24 23:37:00+00:00
7870,3104,258,2,116.45,232.9,2026-06-24 23:32:00+00:00,
7871,3104,86,3,122.95,368.85,2026-06-24 23:38:00+00:00,
7872,3105,260,2,87.19,174.38,2026-05-25 20:20:00+00:00,2026-05-25 20:23:00+00:00
7873,3105,246,1,30.14,30.14,2026-05-25 20:21:00+00:00,
7874,3105,166,2,1007.54,2015.08,2026-05-25 20:23:00+00:00,
7875,3106,276,2,126.5,253.0,2026-06-07 10:43:00+00:00,
7876,3106,3,1,1330.86,1330.86,2026-06-07 10:46:00+00:00,2026-06-07 11:02:00+00:00
7877,3106,60,1,3275.34,3275.34,2026-06-07 10:55:00+00:00,
7878,3106,270,2,351.1,702.2,2026-06-07 10:44:00+00:00,
7879,3107,31,1,493.35,493.35,2026-01-27 19:11:00+00:00,
7880,3107,106,2,66.94,133.88,2026-01-27 19:21:00+00:00,
7881,3108,148,1,322.13,322.13,2026-03-18 09:40:00+00:00,
7882,3108,142,1,2390.52,2390.52,2026-03-18 09:43:00+00:00,
7883,3109,218,1,124.17,124.17,2026-03-26 15:50:00+00:00,
7884,3109,194,1,725.43,725.43,2026-03-26 15:56:00+00:00,2026-03-26 15:58:00+00:00
7885,3109,25,2,4392.9,8785.8,2026-03-26 15:48:00+00:00,
7886,3109,111,1,312.13,312.13,2026-03-26 15:54:00+00:00,
7887,3110,52,1,159.71,159.71,2026-05-07 17:18:00+00:00,
7888,3110,21,3,1574.8,4724.4,2026-05-07 17:16:00+00:00,
7889,3110,154,1,1500.27,1500.27,2026-05-07 17:22:00+00:00,2026-05-07 17:30:00+00:00
7890,3110,117,2,359.68,719.36,2026-05-07 17:17:00+00:00,
7891,3111,73,1,458.77,458.77,2026-05-07 19:49:00+00:00,
7892,3111,127,1,540.75,540.75,2026-05-07 19:57:00+00:00,
7893,3111,217,1,254.12,254.12,2026-05-07 19:56:00+00:00,
7894,3111,2,2,2289.66,4579.32,2026-05-07 19:59:00+00:00,
7895,3112,109,1,290.64,290.64,2026-05-01 16:46:00+00:00,2026-05-01 16:54:00+00:00
7896,3112,179,1,287.06,287.06,2026-05-01 17:02:00+00:00,
7897,3113,160,1,2216.7,2216.7,2026-06-01 16:04:00+00:00,
7898,3113,229,1,271.04,271.04,2026-06-01 16:15:00+00:00,
7899,3114,67,2,2060.43,4120.86,2026-03-08 18:36:00+00:00,
7900,3114,202,2,611.38,1222.76,2026-03-08 18:42:00+00:00,2026-03-08 18:53:00+00:00
7901,3115,88,1,182.7,182.7,2026-02-14 11:47:00+00:00,
7902,3115,137,1,1082.96,1082.96,2026-02-14 12:20:00+00:00,2026-02-14 12:27:00+00:00
7903,3116,31,2,515.98,1031.96,2026-06-10 12:44:00+00:00,
7904,3116,253,2,96.26,192.52,2026-06-10 13:03:00+00:00,
7905,3117,274,1,342.19,342.19,2026-03-08 12:22:00+00:00,2026-03-08 12:32:00+00:00
7906,3117,23,1,4423.2,4423.2,2026-03-08 12:28:00+00:00,
7907,3117,264,2,116.62,233.24,2026-03-08 12:27:00+00:00,2026-03-08 12:40:00+00:00
7908,3118,200,1,208.35,208.35,2026-02-02 22:03:00+00:00,
7909,3119,66,2,958.39,1916.78,2026-02-17 15:02:00+00:00,2026-02-17 15:04:00+00:00
7910,3119,235,1,379.36,379.36,2026-02-17 15:05:00+00:00,
7911,3119,300,1,356.45,356.45,2026-02-17 15:03:00+00:00,
7912,3120,225,1,240.62,240.62,2026-04-01 20:46:00+00:00,2026-04-01 20:57:00+00:00
7913,3120,271,2,481.81,963.62,2026-04-01 20:51:00+00:00,2026-04-01 20:53:00+00:00
7914,3121,227,1,188.38,188.38,2026-02-15 17:37:00+00:00,
7915,3121,278,2,47.6,95.2,2026-02-15 17:48:00+00:00,
7916,3121,66,1,958.39,958.39,2026-02-15 17:42:00+00:00,
7917,3121,117,1,352.99,352.99,2026-02-15 17:36:00+00:00,
7918,3122,24,2,800.32,1600.64,2026-01-22 10:32:00+00:00,
7919,3122,238,1,77.03,77.03,2026-01-22 10:46:00+00:00,
7920,3122,1,1,1491.48,1491.48,2026-01-22 11:00:00+00:00,
7921,3123,164,2,1034.6,2069.2,2026-03-02 22:35:00+00:00,2026-03-02 23:14:00+00:00
7922,3123,61,2,1802.93,3605.86,2026-03-02 22:38:00+00:00,2026-03-02 22:55:00+00:00
7923,3123,235,1,379.36,379.36,2026-03-02 22:49:00+00:00,
7924,3123,204,1,313.15,313.15,2026-03-02 23:06:00+00:00,
7925,3123,123,2,257.02,514.04,2026-03-02 22:57:00+00:00,
7926,3124,133,1,384.99,384.99,2026-04-04 22:09:00+00:00,
7927,3124,140,1,357.89,357.89,2026-04-04 22:17:00+00:00,
7928,3124,13,1,2326.59,2326.59,2026-04-04 22:03:00+00:00,
7929,3125,55,1,2019.18,2019.18,2026-05-05 18:09:00+00:00,
7930,3126,166,2,1007.54,2015.08,2026-04-15 06:43:00+00:00,2026-04-15 06:52:00+00:00
7931,3126,157,1,2642.54,2642.54,2026-04-15 07:08:00+00:00,
7932,3127,25,3,4392.9,13178.7,2026-01-28 08:42:00+00:00,2026-01-28 08:44:00+00:00
7933,3127,46,1,182.75,182.75,2026-01-28 08:37:00+00:00,
7934,3127,300,2,351.23,702.46,2026-01-28 09:00:00+00:00,
7935,3128,191,1,517.94,517.94,2026-05-13 18:32:00+00:00,
7936,3128,123,1,257.02,257.02,2026-05-13 18:45:00+00:00,2026-05-13 18:48:00+00:00
7937,3129,42,2,1902.54,3805.08,2026-06-23 13:46:00+00:00,2026-06-23 14:23:00+00:00
7938,3129,16,1,131.03,131.03,2026-06-23 13:56:00+00:00,
7939,3129,119,1,469.12,469.12,2026-06-23 13:53:00+00:00,
7940,3129,71,3,3750.57,11251.71,2026-06-23 13:43:00+00:00,
7941,3130,218,1,124.17,124.17,2026-04-25 13:06:00+00:00,
7942,3130,191,1,517.94,517.94,2026-04-25 13:33:00+00:00,2026-04-25 13:34:00+00:00
7943,3131,225,1,240.62,240.62,2026-04-07 16:49:00+00:00,
7944,3131,290,1,79.6,79.6,2026-04-07 16:44:00+00:00,
7945,3131,171,1,178.16,178.16,2026-04-07 17:08:00+00:00,
7946,3131,260,3,87.19,261.57,2026-04-07 16:48:00+00:00,
7947,3132,160,1,2216.7,2216.7,2026-03-15 14:26:00+00:00,
7948,3132,48,1,4751.41,4751.41,2026-03-15 14:28:00+00:00,
7949,3132,195,2,154.42,308.84,2026-03-15 14:27:00+00:00,
7950,3132,254,1,32.11,32.11,2026-03-15 14:31:00+00:00,
7951,3133,193,1,357.88,357.88,2026-02-26 14:50:00+00:00,
7952,3133,34,1,2318.25,2318.25,2026-02-26 14:52:00+00:00,
7953,3134,131,1,447.86,447.86,2026-04-20 17:48:00+00:00,
7954,3135,276,1,126.5,126.5,2026-04-23 12:19:00+00:00,
7955,3135,14,2,2678.03,5356.06,2026-04-23 12:27:00+00:00,2026-04-23 12:30:00+00:00
7956,3135,193,1,357.88,357.88,2026-04-23 12:26:00+00:00,
7957,3136,278,2,47.6,95.2,2026-01-17 15:47:00+00:00,
7958,3137,263,1,127.26,127.26,2026-05-20 19:22:00+00:00,
7959,3137,44,1,3002.96,3002.96,2026-05-20 19:25:00+00:00,2026-05-20 19:51:00+00:00
7960,3137,113,2,297.0,594.0,2026-05-20 19:40:00+00:00,2026-05-20 20:01:00+00:00
7961,3137,158,2,2986.43,5972.86,2026-05-20 19:55:00+00:00,
7962,3138,79,2,324.09,648.18,2026-06-13 23:51:00+00:00,
7963,3139,155,1,67.05,67.05,2026-02-08 06:16:00+00:00,
7964,3139,268,1,55.26,55.26,2026-02-08 06:31:00+00:00,
7965,3139,270,2,351.1,702.2,2026-02-08 07:06:00+00:00,
7966,3139,233,1,342.86,342.86,2026-02-08 07:13:00+00:00,
7967,3140,262,1,103.43,103.43,2026-03-16 08:36:00+00:00,
7968,3140,57,1,1157.95,1157.95,2026-03-16 08:35:00+00:00,
7969,3140,219,1,142.11,142.11,2026-03-16 08:33:00+00:00,
7970,3140,21,1,1574.8,1574.8,2026-03-16 08:54:00+00:00,
7971,3141,70,1,739.05,739.05,2026-05-20 06:46:00+00:00,
7972,3141,270,1,351.1,351.1,2026-05-20 06:42:00+00:00,
7973,3141,160,1,2216.7,2216.7,2026-05-20 06:50:00+00:00,
7974,3141,43,2,3012.33,6024.66,2026-05-20 06:52:00+00:00,
7975,3142,71,1,3750.57,3750.57,2026-06-14 06:19:00+00:00,
7976,3142,72,1,3157.05,3157.05,2026-06-14 06:18:00+00:00,
7977,3142,267,1,135.82,135.82,2026-06-14 06:20:00+00:00,
7978,3142,85,2,161.61,323.22,2026-06-14 06:18:00+00:00,2026-06-14 06:21:00+00:00
7979,3143,107,1,500.84,500.84,2026-03-22 19:42:00+00:00,2026-03-22 19:43:00+00:00
7980,3143,269,2,272.99,545.98,2026-03-22 19:45:00+00:00,
7981,3143,88,1,182.7,182.7,2026-03-22 19:41:00+00:00,
7982,3144,272,2,123.52,247.04,2026-06-20 16:41:00+00:00,
7983,3144,230,1,151.49,151.49,2026-06-20 16:41:00+00:00,
7984,3145,236,1,91.13,91.13,2026-03-28 21:51:00+00:00,
7985,3145,147,3,455.96,1367.88,2026-03-28 21:42:00+00:00,
7986,3145,266,3,133.0,399.0,2026-03-28 22:11:00+00:00,2026-03-28 22:29:00+00:00
7987,3146,80,1,246.49,246.49,2026-03-16 20:26:00+00:00,2026-03-16 20:34:00+00:00
7988,3146,24,1,800.32,800.32,2026-03-16 20:28:00+00:00,
7989,3146,197,1,322.61,322.61,2026-03-16 20:34:00+00:00,
7990,3147,117,1,368.71,368.71,2026-06-21 22:26:00+00:00,
7991,3147,260,2,87.19,174.38,2026-06-21 22:36:00+00:00,
7992,3148,64,3,1858.42,5575.26,2026-01-03 18:08:00+00:00,
7993,3148,191,2,535.45,1070.9,2026-01-03 18:32:00+00:00,2026-01-03 18:33:00+00:00
7994,3149,275,1,98.0,98.0,2026-04-16 12:13:00+00:00,
7995,3149,32,2,2350.04,4700.08,2026-04-16 12:17:00+00:00,
7996,3150,148,1,322.13,322.13,2026-01-24 10:23:00+00:00,2026-01-24 10:27:00+00:00
7997,3150,173,1,2070.54,2070.54,2026-01-24 10:37:00+00:00,
7998,3151,83,3,288.27,864.81,2026-03-27 14:15:00+00:00,
7999,3151,39,1,503.84,503.84,2026-03-27 14:11:00+00:00,
8000,3152,285,1,361.96,361.96,2026-04-19 00:04:00+00:00,
8001,3152,296,1,374.08,374.08,2026-04-18 23:53:00+00:00,2026-04-19 00:42:00+00:00
8002,3152,191,1,517.94,517.94,2026-04-19 00:18:00+00:00,
8003,3153,138,1,651.3,651.3,2026-03-19 20:39:00+00:00,
8004,3153,230,1,151.49,151.49,2026-03-19 20:48:00+00:00,
8005,3154,58,1,3809.18,3809.18,2026-06-17 07:33:00+00:00,
8006,3154,190,3,487.78,1463.34,2026-06-17 07:33:00+00:00,2026-06-17 07:34:00+00:00
8007,3154,260,1,87.19,87.19,2026-06-17 07:34:00+00:00,2026-06-17 07:35:00+00:00
8008,3155,184,1,605.57,605.57,2026-03-16 18:54:00+00:00,
8009,3155,147,1,472.72,472.72,2026-03-16 19:15:00+00:00,2026-03-16 19:21:00+00:00
8010,3156,29,1,1195.74,1195.74,2026-04-24 07:05:00+00:00,
8011,3157,228,1,292.64,292.64,2026-06-09 18:17:00+00:00,
8012,3157,233,1,342.86,342.86,2026-06-09 18:11:00+00:00,
8013,3157,171,3,178.16,534.48,2026-06-09 18:28:00+00:00,
8014,3158,197,1,329.82,329.82,2026-05-02 11:03:00+00:00,
8015,3158,44,1,2937.58,2937.58,2026-05-02 11:12:00+00:00,2026-05-02 11:17:00+00:00
8016,3159,297,1,484.8,484.8,2026-01-06 06:21:00+00:00,
8017,3159,105,1,374.92,374.92,2026-01-06 06:25:00+00:00,2026-01-06 06:26:00+00:00
8018,3160,146,1,2282.75,2282.75,2026-06-26 16:16:00+00:00,
8019,3160,57,1,1157.95,1157.95,2026-06-26 16:19:00+00:00,2026-06-26 16:36:00+00:00
8020,3160,239,2,67.18,134.36,2026-06-26 16:32:00+00:00,2026-06-26 16:37:00+00:00
8021,3160,52,2,159.71,319.42,2026-06-26 16:29:00+00:00,
8022,3160,69,1,4635.82,4635.82,2026-06-26 16:36:00+00:00,
8023,3161,230,1,151.49,151.49,2026-03-28 20:01:00+00:00,2026-03-28 20:26:00+00:00
8024,3161,270,1,363.18,363.18,2026-03-28 20:13:00+00:00,2026-03-28 20:21:00+00:00
8025,3161,282,1,263.22,263.22,2026-03-28 20:18:00+00:00,
8026,3162,242,1,28.43,28.43,2026-03-06 08:21:00+00:00,
8027,3163,151,1,1921.1,1921.1,2026-03-06 07:08:00+00:00,
8028,3163,9,1,205.47,205.47,2026-03-06 07:17:00+00:00,
8029,3164,40,2,335.07,670.14,2026-05-27 14:28:00+00:00,
8030,3164,88,2,182.7,365.4,2026-05-27 14:35:00+00:00,
8031,3164,72,1,3183.21,3183.21,2026-05-27 14:32:00+00:00,
8032,3164,287,2,288.74,577.48,2026-05-27 15:04:00+00:00,
8033,3165,170,2,52.77,105.54,2026-04-20 06:45:00+00:00,
8034,3165,234,1,188.2,188.2,2026-04-20 06:57:00+00:00,
8035,3166,278,1,47.6,47.6,2026-01-16 07:47:00+00:00,
8036,3166,216,1,299.76,299.76,2026-01-16 07:46:00+00:00,
8037,3166,25,1,4392.9,4392.9,2026-01-16 07:41:00+00:00,
8038,3167,231,2,199.45,398.9,2026-03-08 10:27:00+00:00,
8039,3167,210,1,302.19,302.19,2026-03-08 10:29:00+00:00,
8040,3167,131,1,444.39,444.39,2026-03-08 10:45:00+00:00,
8041,3168,73,2,458.77,917.54,2026-01-01 13:59:00+00:00,
8042,3169,15,1,2024.08,2024.08,2026-04-24 17:02:00+00:00,2026-04-24 17:26:00+00:00
8043,3169,34,1,2318.25,2318.25,2026-04-24 17:14:00+00:00,
8044,3170,300,1,356.45,356.45,2026-03-05 18:31:00+00:00,2026-03-05 18:44:00+00:00
8045,3170,172,1,1959.09,1959.09,2026-03-05 18:30:00+00:00,
8046,3170,106,1,67.53,67.53,2026-03-05 18:30:00+00:00,
8047,3170,258,2,116.45,232.9,2026-03-05 18:44:00+00:00,2026-03-05 18:45:00+00:00
8048,3170,68,1,2766.36,2766.36,2026-03-05 18:41:00+00:00,2026-03-05 18:47:00+00:00
8049,3171,35,1,244.56,244.56,2026-06-01 15:29:00+00:00,
8050,3171,69,1,4635.82,4635.82,2026-06-01 15:42:00+00:00,
8051,3171,286,1,281.26,281.26,2026-06-01 15:41:00+00:00,
8052,3171,242,1,27.01,27.01,2026-06-01 15:42:00+00:00,2026-06-01 15:51:00+00:00
8053,3172,98,1,74.59,74.59,2026-05-15 22:58:00+00:00,
8054,3173,177,1,621.05,621.05,2026-02-18 08:56:00+00:00,2026-02-18 09:30:00+00:00
8055,3173,267,1,135.82,135.82,2026-02-18 08:48:00+00:00,2026-02-18 09:04:00+00:00
8056,3173,108,2,323.59,647.18,2026-02-18 08:49:00+00:00,2026-02-18 09:35:00+00:00
8057,3173,80,1,246.49,246.49,2026-02-18 09:08:00+00:00,
8058,3174,50,1,2017.48,2017.48,2026-02-16 13:25:00+00:00,
8059,3174,212,3,256.26,768.78,2026-02-16 13:32:00+00:00,
8060,3174,14,2,2678.03,5356.06,2026-02-16 13:33:00+00:00,
8061,3175,249,1,89.59,89.59,2026-05-23 07:33:00+00:00,2026-05-23 08:12:00+00:00
8062,3175,221,1,214.12,214.12,2026-05-23 07:40:00+00:00,
8063,3175,193,1,357.88,357.88,2026-05-23 07:43:00+00:00,
8064,3175,117,3,368.71,1106.13,2026-05-23 07:37:00+00:00,
8065,3175,92,1,311.64,311.64,2026-05-23 08:07:00+00:00,
8066,3176,76,1,330.85,330.85,2026-04-06 20:15:00+00:00,
8067,3177,97,1,571.54,571.54,2026-06-02 08:24:00+00:00,2026-06-02 08:34:00+00:00
8068,3177,113,1,295.22,295.22,2026-06-02 08:37:00+00:00,
8069,3177,224,1,29.39,29.39,2026-06-02 08:43:00+00:00,
8070,3177,223,1,123.87,123.87,2026-06-02 08:32:00+00:00,
8071,3178,193,2,357.88,715.76,2026-01-03 12:55:00+00:00,2026-01-03 13:13:00+00:00
8072,3178,291,1,327.37,327.37,2026-01-03 13:11:00+00:00,
8073,3179,74,2,357.99,715.98,2026-03-19 18:06:00+00:00,
8074,3179,124,2,196.15,392.3,2026-03-19 18:05:00+00:00,
8075,3180,192,1,463.2,463.2,2026-05-01 09:14:00+00:00,
8076,3180,56,3,2327.49,6982.47,2026-05-01 09:11:00+00:00,
8077,3180,243,2,105.21,210.42,2026-05-01 09:19:00+00:00,2026-05-01 09:30:00+00:00
8078,3182,111,1,312.13,312.13,2026-03-10 10:37:00+00:00,
8079,3182,258,1,116.45,116.45,2026-03-10 10:38:00+00:00,
8080,3182,151,1,1921.1,1921.1,2026-03-10 10:47:00+00:00,2026-03-10 11:02:00+00:00
8081,3182,272,2,123.52,247.04,2026-03-10 10:42:00+00:00,
8082,3182,37,1,1891.39,1891.39,2026-03-10 10:49:00+00:00,
8083,3183,64,2,1905.64,3811.28,2026-01-06 22:46:00+00:00,
8084,3183,166,1,961.27,961.27,2026-01-06 22:53:00+00:00,
8085,3183,282,1,263.22,263.22,2026-01-06 22:45:00+00:00,
8086,3184,23,1,4365.48,4365.48,2026-02-12 21:05:00+00:00,
8087,3184,139,2,1924.23,3848.46,2026-02-12 21:05:00+00:00,
8088,3184,277,2,158.56,317.12,2026-02-12 21:07:00+00:00,
8089,3185,296,1,374.08,374.08,2026-02-01 14:21:00+00:00,2026-02-01 14:39:00+00:00
8090,3185,257,2,107.77,215.54,2026-02-01 14:22:00+00:00,
8091,3185,189,3,70.28,210.84,2026-02-01 14:25:00+00:00,
8092,3186,210,1,302.19,302.19,2026-03-01 21:03:00+00:00,
8093,3187,201,2,291.63,583.26,2026-05-02 08:07:00+00:00,
8094,3187,79,2,324.09,648.18,2026-05-02 08:04:00+00:00,
8095,3188,5,1,1429.41,1429.41,2026-05-20 18:46:00+00:00,2026-05-20 18:47:00+00:00
8096,3188,88,1,182.7,182.7,2026-05-20 19:00:00+00:00,
8097,3188,171,1,178.16,178.16,2026-05-20 19:10:00+00:00,
8098,3189,238,1,76.26,76.26,2026-03-05 07:34:00+00:00,
8099,3190,280,1,298.34,298.34,2026-06-20 12:18:00+00:00,
8100,3190,66,1,958.39,958.39,2026-06-20 12:19:00+00:00,2026-06-20 12:31:00+00:00
8101,3190,223,1,119.45,119.45,2026-06-20 12:28:00+00:00,
8102,3190,258,1,111.82,111.82,2026-06-20 12:32:00+00:00,
8103,3191,17,3,1086.42,3259.26,2026-05-16 07:07:00+00:00,
8104,3191,229,1,271.04,271.04,2026-05-16 07:04:00+00:00,
8105,3191,81,1,123.39,123.39,2026-05-16 07:42:00+00:00,
8106,3192,51,1,3467.66,3467.66,2026-06-18 14:13:00+00:00,
8107,3193,157,1,2642.54,2642.54,2026-05-23 11:05:00+00:00,
8108,3193,64,1,1858.42,1858.42,2026-05-23 11:19:00+00:00,
8109,3193,60,1,3275.34,3275.34,2026-05-23 11:21:00+00:00,
8110,3194,104,1,140.04,140.04,2026-01-25 20:33:00+00:00,
8111,3194,227,1,188.38,188.38,2026-01-25 20:52:00+00:00,2026-01-25 20:54:00+00:00
8112,3195,91,1,259.97,259.97,2026-01-06 21:10:00+00:00,2026-01-06 21:11:00+00:00
8113,3195,234,1,188.2,188.2,2026-01-06 21:05:00+00:00,
8114,3196,45,1,264.73,264.73,2026-03-08 10:25:00+00:00,
8115,3197,87,1,132.9,132.9,2026-06-18 08:47:00+00:00,
8116,3197,261,1,86.35,86.35,2026-06-18 08:46:00+00:00,
8117,3197,175,3,90.61,271.83,2026-06-18 08:59:00+00:00,
8118,3197,26,1,3039.8,3039.8,2026-06-18 08:46:00+00:00,
8119,3198,260,2,87.19,174.38,2026-06-28 14:06:00+00:00,
8120,3199,293,1,448.49,448.49,2026-06-20 23:50:00+00:00,2026-06-20 23:55:00+00:00
8121,3199,221,1,214.12,214.12,2026-06-20 23:53:00+00:00,
8122,3199,237,1,16.0,16.0,2026-06-20 23:53:00+00:00,2026-06-20 23:55:00+00:00
8123,3200,61,1,1802.93,1802.93,2026-04-25 11:07:00+00:00,
8124,3200,34,1,2372.3,2372.3,2026-04-25 11:13:00+00:00,2026-04-25 11:27:00+00:00
8125,3201,225,1,240.62,240.62,2026-06-26 15:45:00+00:00,
8126,3201,198,1,778.2,778.2,2026-06-26 15:44:00+00:00,
8127,3202,92,1,311.64,311.64,2026-06-18 15:28:00+00:00,2026-06-18 15:48:00+00:00
8128,3202,181,1,783.16,783.16,2026-06-18 15:50:00+00:00,
8129,3203,153,1,327.92,327.92,2026-02-08 16:00:00+00:00,2026-02-08 16:01:00+00:00
8130,3203,285,1,361.96,361.96,2026-02-08 15:57:00+00:00,
8131,3204,76,2,318.26,636.52,2026-01-19 23:19:00+00:00,
8132,3204,241,1,150.76,150.76,2026-01-19 23:27:00+00:00,
8133,3205,33,1,2530.05,2530.05,2026-03-25 21:21:00+00:00,
8134,3206,42,2,1902.54,3805.08,2026-06-15 11:20:00+00:00,
8135,3206,104,1,140.04,140.04,2026-06-15 11:17:00+00:00,
8136,3207,228,2,292.64,585.28,2026-03-14 13:30:00+00:00,
8137,3207,161,1,803.27,803.27,2026-03-14 13:46:00+00:00,2026-03-14 14:15:00+00:00
8138,3208,185,2,315.73,631.46,2026-05-15 07:53:00+00:00,
8139,3208,145,2,1153.55,2307.1,2026-05-15 07:50:00+00:00,2026-05-15 07:59:00+00:00
8140,3208,230,1,151.49,151.49,2026-05-15 08:01:00+00:00,
8141,3209,157,2,2642.54,5285.08,2026-03-18 13:46:00+00:00,
8142,3209,139,1,1911.29,1911.29,2026-03-18 14:30:00+00:00,
8143,3210,36,1,3151.04,3151.04,2026-04-09 11:58:00+00:00,
8144,3210,86,1,122.95,122.95,2026-04-09 11:44:00+00:00,
8145,3211,86,1,122.95,122.95,2026-01-16 23:09:00+00:00,
8146,3211,183,1,482.42,482.42,2026-01-16 23:08:00+00:00,
8147,3211,272,3,123.52,370.56,2026-01-16 23:12:00+00:00,
8148,3211,174,1,535.9,535.9,2026-01-16 23:43:00+00:00,
8149,3212,212,1,256.26,256.26,2026-03-18 13:46:00+00:00,
8150,3212,233,1,342.86,342.86,2026-03-18 13:45:00+00:00,
8151,3212,130,1,299.07,299.07,2026-03-18 13:48:00+00:00,2026-03-18 13:49:00+00:00
8152,3212,243,1,105.21,105.21,2026-03-18 13:45:00+00:00,
8153,3212,173,1,2070.54,2070.54,2026-03-18 13:50:00+00:00,
8154,3213,253,1,99.09,99.09,2026-01-03 06:54:00+00:00,
8155,3213,60,1,3275.34,3275.34,2026-01-03 07:27:00+00:00,
8156,3214,116,1,487.35,487.35,2026-01-17 17:15:00+00:00,2026-01-17 17:16:00+00:00
8157,3214,74,1,356.47,356.47,2026-01-17 17:15:00+00:00,
8158,3214,179,1,287.06,287.06,2026-01-17 17:22:00+00:00,
8159,3214,9,2,205.47,410.94,2026-01-17 17:22:00+00:00,
8160,3215,16,2,132.01,264.02,2026-05-18 10:49:00+00:00,
8161,3215,45,1,264.73,264.73,2026-05-18 10:55:00+00:00,
8162,3216,102,2,43.81,87.62,2026-03-23 14:37:00+00:00,
8163,3216,148,2,322.13,644.26,2026-03-23 14:36:00+00:00,
8164,3217,102,1,43.81,43.81,2026-06-18 13:37:00+00:00,
8165,3217,260,2,87.19,174.38,2026-06-18 13:43:00+00:00,
8166,3218,186,2,677.43,1354.86,2026-06-11 22:26:00+00:00,
8167,3218,268,2,56.98,113.96,2026-06-11 22:33:00+00:00,
8168,3218,94,1,408.19,408.19,2026-06-11 22:31:00+00:00,
8169,3219,8,1,641.89,641.89,2026-05-24 08:17:00+00:00,
8170,3219,216,2,299.76,599.52,2026-05-24 08:27:00+00:00,
8171,3219,133,1,384.99,384.99,2026-05-24 08:18:00+00:00,
8172,3220,55,1,2019.18,2019.18,2026-02-03 23:33:00+00:00,
8173,3220,242,1,28.43,28.43,2026-02-03 23:41:00+00:00,
8174,3220,18,1,4981.36,4981.36,2026-02-03 23:50:00+00:00,2026-02-04 00:16:00+00:00
8175,3221,34,1,2318.25,2318.25,2026-02-15 22:55:00+00:00,
8176,3221,194,1,725.43,725.43,2026-02-15 22:58:00+00:00,
8177,3221,60,2,3275.34,6550.68,2026-02-15 22:58:00+00:00,
8178,3222,250,1,7.62,7.62,2026-04-07 13:07:00+00:00,2026-04-07 13:08:00+00:00
8179,3222,146,1,2282.75,2282.75,2026-04-07 13:07:00+00:00,
8180,3223,171,1,178.16,178.16,2026-06-25 22:28:00+00:00,
8181,3223,49,1,1913.39,1913.39,2026-06-25 22:30:00+00:00,
8182,3224,65,1,2805.88,2805.88,2026-03-08 09:37:00+00:00,
8183,3224,87,1,132.9,132.9,2026-03-08 09:38:00+00:00,2026-03-08 09:42:00+00:00
8184,3224,70,2,739.05,1478.1,2026-03-08 09:36:00+00:00,2026-03-08 09:39:00+00:00
8185,3224,73,1,458.77,458.77,2026-03-08 09:42:00+00:00,
8186,3225,241,1,157.15,157.15,2026-01-22 17:57:00+00:00,
8187,3225,119,1,469.12,469.12,2026-01-22 17:55:00+00:00,
8188,3225,16,2,129.39,258.78,2026-01-22 18:03:00+00:00,
8189,3226,223,1,119.45,119.45,2026-06-10 22:20:00+00:00,
8190,3226,148,1,321.51,321.51,2026-06-10 22:28:00+00:00,
8191,3226,157,1,2642.54,2642.54,2026-06-10 22:32:00+00:00,
8192,3227,172,1,2035.59,2035.59,2026-06-20 18:02:00+00:00,
8193,3227,244,1,55.52,55.52,2026-06-20 17:58:00+00:00,
8194,3227,251,1,44.25,44.25,2026-06-20 18:16:00+00:00,
8195,3228,145,2,1153.55,2307.1,2026-03-28 20:37:00+00:00,
8196,3228,162,1,1809.67,1809.67,2026-03-28 20:38:00+00:00,
8197,3228,200,1,200.16,200.16,2026-03-28 21:29:00+00:00,
8198,3229,248,1,25.45,25.45,2026-03-24 16:28:00+00:00,
8199,3230,294,1,150.37,150.37,2026-02-19 16:37:00+00:00,
8200,3230,56,2,2327.49,4654.98,2026-02-19 16:42:00+00:00,
8201,3230,199,1,459.85,459.85,2026-02-19 16:46:00+00:00,
8202,3231,125,1,484.4,484.4,2026-02-11 21:54:00+00:00,
8203,3232,252,1,39.95,39.95,2026-03-24 16:26:00+00:00,
8204,3232,58,1,3809.18,3809.18,2026-03-24 16:53:00+00:00,
8205,3233,69,3,4635.82,13907.46,2026-03-18 18:26:00+00:00,
8206,3233,11,1,1431.77,1431.77,2026-03-18 18:25:00+00:00,
8207,3233,273,1,130.57,130.57,2026-03-18 18:26:00+00:00,
8208,3234,218,1,124.17,124.17,2026-01-26 06:37:00+00:00,
8209,3234,38,1,1340.79,1340.79,2026-01-26 06:40:00+00:00,
8210,3235,90,1,483.64,483.64,2026-06-21 12:46:00+00:00,2026-06-21 13:03:00+00:00
8211,3235,176,1,625.26,625.26,2026-06-21 12:51:00+00:00,
8212,3235,287,1,288.74,288.74,2026-06-21 12:42:00+00:00,2026-06-21 12:55:00+00:00
8213,3236,264,1,116.62,116.62,2026-06-09 15:09:00+00:00,
8214,3236,44,1,2908.31,2908.31,2026-06-09 15:08:00+00:00,
8215,3236,246,1,30.13,30.13,2026-06-09 15:09:00+00:00,
8216,3236,46,3,182.75,548.25,2026-06-09 15:20:00+00:00,
8217,3236,300,2,356.45,712.9,2026-06-09 15:08:00+00:00,
