carrinho_id,cliente_id,data_criacao,data_ultima_atividade,data_abandono,status,motivo_abandono,valor_subtotal,valor_frete,valor_desconto,valor_total,duracao_sessao_minutos,dispositivo,browser,canal_origem,cliente_novo,tem_conta_criada,created_at,updated_at
4680,146,2026-06-22 11:23:00+00:00,2026-06-22 12:15:00+00:00,,comprado,,893.34,24.38,0.0,917.72,52,tablet,Chrome,instagram,False,True,2026-06-22 11:23:00+00:00,2026-06-22 12:15:00+00:00
4681,1308,2026-05-12 09:28:00+00:00,2026-05-12 09:33:00+00:00,2026-05-12 09:33:00+00:00,abandonado,indecisao,120.0,10.52,0.0,130.52,10,mobile,Samsung Internet,outros,False,True,2026-05-12 09:28:00+00:00,2026-05-12 09:33:00+00:00
4682,1088,2026-03-01 17:05:00+00:00,2026-03-01 17:10:00+00:00,2026-03-01 17:10:00+00:00,abandonado,pagamento,139.43,8.59,0.0,148.02,5,mobile,Chrome Mobile,facebook,False,True,2026-03-01 17:05:00+00:00,2026-03-01 17:10:00+00:00
4683,646,2026-04-10 10:06:00+00:00,2026-04-10 10:19:00+00:00,2026-04-10 10:19:00+00:00,abandonado,frete,132.16,25.04,13.22,143.98,21,desktop,Firefox,google,False,True,2026-04-10 10:06:00+00:00,2026-04-10 10:19:00+00:00
4684,1219,2026-04-09 17:03:00+00:00,2026-04-09 17:26:00+00:00,2026-04-09 17:26:00+00:00,abandonado,frete,949.59,38.67,0.0,988.26,37,desktop,Edge,google,True,True,2026-04-09 17:03:00+00:00,2026-04-09 17:26:00+00:00
4685,81,2026-02-07 09:55:00+00:00,2026-02-07 10:19:00+00:00,2026-02-07 10:19:00+00:00,abandonado,preco,559.91,30.69,0.0,590.6,41,desktop,Chrome,google,False,True,2026-02-07 09:55:00+00:00,2026-02-07 10:19:00+00:00
4686,1083,2026-06-15 12:01:00+00:00,2026-06-15 12:06:00+00:00,2026-06-15 12:06:00+00:00,abandonado,indecisao,207.9,20.78,0.0,228.68,5,mobile,Samsung Internet,direct,False,True,2026-06-15 12:01:00+00:00,2026-06-15 12:06:00+00:00
4687,166,2026-04-28 17:26:00+00:00,2026-04-28 17:53:00+00:00,2026-04-28 17:53:00+00:00,abandonado,frete,799.44,42.32,0.0,841.76,30,desktop,Firefox,direct,False,True,2026-04-28 17:26:00+00:00,2026-04-28 17:53:00+00:00
4688,1170,2026-03-25 12:54:00+00:00,2026-03-25 13:03:00+00:00,2026-03-25 13:03:00+00:00,abandonado,preco,831.34,34.34,0.0,865.68,32,mobile,Chrome Mobile,google,False,True,2026-03-25 12:54:00+00:00,2026-03-25 13:03:00+00:00
4689,936,2026-04-03 07:34:00+00:00,2026-04-03 07:57:00+00:00,,comprado,,57.34,23.85,5.73,75.46,23,tablet,Chrome,google,False,True,2026-04-03 07:34:00+00:00,2026-04-03 07:57:00+00:00
4690,681,2026-05-21 14:09:00+00:00,2026-05-21 14:28:00+00:00,2026-05-21 14:28:00+00:00,abandonado,indecisao,77.55,8.62,0.0,86.17,28,mobile,Safari Mobile,direct,False,True,2026-05-21 14:09:00+00:00,2026-05-21 14:28:00+00:00
4691,968,2026-05-11 21:26:00+00:00,2026-05-11 22:24:00+00:00,,comprado,,163.3,21.57,0.0,184.87,58,mobile,Safari Mobile,direct,False,True,2026-05-11 21:26:00+00:00,2026-05-11 22:24:00+00:00
4692,617,2026-03-22 08:12:00+00:00,2026-03-22 08:39:00+00:00,,comprado,,352.06,8.52,35.21,325.37,27,desktop,Safari,instagram,True,True,2026-03-22 08:12:00+00:00,2026-03-22 08:39:00+00:00
4693,296,2026-05-22 14:07:00+00:00,2026-05-22 14:25:00+00:00,2026-05-22 14:25:00+00:00,abandonado,indecisao,640.08,28.31,0.0,668.39,23,desktop,Chrome,direct,False,True,2026-05-22 14:07:00+00:00,2026-05-22 14:25:00+00:00
4694,1076,2026-04-21 07:08:00+00:00,2026-04-21 07:13:00+00:00,2026-04-21 07:13:00+00:00,abandonado,pagamento,373.16,33.39,0.0,406.55,27,mobile,Samsung Internet,google,True,False,2026-04-21 07:08:00+00:00,2026-04-21 07:13:00+00:00
4695,414,2026-04-24 20:16:00+00:00,2026-04-24 20:27:00+00:00,2026-04-24 20:27:00+00:00,abandonado,frete,763.08,39.35,0.0,802.43,11,desktop,Safari,direct,False,True,2026-04-24 20:16:00+00:00,2026-04-24 20:27:00+00:00
4696,1336,2026-04-22 10:06:00+00:00,2026-04-22 10:19:00+00:00,2026-04-22 10:19:00+00:00,comprado,preco,243.84,26.94,18.92,251.86,41,mobile,Samsung Internet,outros,False,True,2026-04-22 10:06:00+00:00,2026-04-22 10:19:00+00:00
4697,1161,2026-03-27 08:48:00+00:00,2026-03-27 08:55:00+00:00,,ativo,,584.69,6.27,0.0,590.96,7,mobile,Chrome Mobile,google,False,True,2026-03-27 08:48:00+00:00,2026-03-27 08:55:00+00:00
4698,377,2026-02-10 20:46:00+00:00,2026-02-10 20:51:00+00:00,2026-02-10 20:51:00+00:00,abandonado,preco,648.82,7.05,0.0,655.87,13,desktop,Firefox,email,False,True,2026-02-10 20:46:00+00:00,2026-02-10 20:51:00+00:00
4699,199,2026-04-24 21:48:00+00:00,2026-04-24 22:00:00+00:00,2026-04-24 22:00:00+00:00,abandonado,pagamento,300.84,40.16,0.0,341.0,18,desktop,Firefox,direct,False,True,2026-04-24 21:48:00+00:00,2026-04-24 22:00:00+00:00
4700,372,2026-03-11 23:37:00+00:00,2026-03-12 01:04:00+00:00,,comprado,,718.6,30.05,0.0,748.65,87,mobile,Chrome Mobile,direct,False,True,2026-03-11 23:37:00+00:00,2026-03-12 01:04:00+00:00
4701,1408,2026-05-05 13:47:00+00:00,2026-05-05 14:10:00+00:00,2026-05-05 14:10:00+00:00,expirado,pagamento,177.88,22.5,0.0,200.38,32,tablet,Safari,direct,False,True,2026-05-05 13:47:00+00:00,2026-05-05 14:10:00+00:00
4702,350,2026-01-12 16:37:00+00:00,2026-01-12 16:46:00+00:00,2026-01-12 16:46:00+00:00,abandonado,preco,61.23,39.48,0.0,100.71,26,desktop,Safari,facebook,False,True,2026-01-12 16:37:00+00:00,2026-01-12 16:46:00+00:00
4703,1194,2026-02-13 21:35:00+00:00,2026-02-13 21:49:00+00:00,2026-02-13 21:49:00+00:00,comprado,frete,146.25,21.88,9.29,158.84,15,mobile,Chrome Mobile,email,False,True,2026-02-13 21:35:00+00:00,2026-02-13 21:49:00+00:00
4704,259,2026-02-28 06:37:00+00:00,2026-02-28 06:47:00+00:00,2026-02-28 06:47:00+00:00,abandonado,frete,1022.26,36.06,0.0,1058.32,30,mobile,Samsung Internet,instagram,False,True,2026-02-28 06:37:00+00:00,2026-02-28 06:47:00+00:00
4705,1498,2026-04-01 18:06:00+00:00,2026-04-01 18:12:00+00:00,2026-04-01 18:12:00+00:00,abandonado,frete,517.45,17.37,0.0,534.82,10,mobile,Safari Mobile,instagram,True,True,2026-04-01 18:06:00+00:00,2026-04-01 18:12:00+00:00
4706,920,2026-06-12 13:06:00+00:00,2026-06-12 13:11:00+00:00,2026-06-12 13:11:00+00:00,expirado,preco,222.7,34.71,0.0,257.41,6,desktop,Chrome,google,False,True,2026-06-12 13:06:00+00:00,2026-06-12 13:11:00+00:00
4707,701,2026-02-08 08:20:00+00:00,2026-02-08 08:36:00+00:00,2026-02-08 08:36:00+00:00,comprado,pagamento,209.16,43.72,29.2,223.68,34,mobile,Samsung Internet,facebook,True,True,2026-02-08 08:20:00+00:00,2026-02-08 08:36:00+00:00
4708,584,2026-03-16 18:53:00+00:00,2026-03-16 20:09:00+00:00,,comprado,,227.43,7.29,0.0,234.72,76,mobile,Samsung Internet,email,False,True,2026-03-16 18:53:00+00:00,2026-03-16 20:09:00+00:00
4709,952,2026-03-10 20:16:00+00:00,2026-03-10 20:34:00+00:00,2026-03-10 20:34:00+00:00,abandonado,preco,895.46,15.53,0.0,910.99,20,mobile,Samsung Internet,direct,False,True,2026-03-10 20:16:00+00:00,2026-03-10 20:34:00+00:00
4710,1000,2026-03-26 10:17:00+00:00,2026-03-26 10:22:00+00:00,2026-03-26 10:22:00+00:00,abandonado,indecisao,183.32,39.4,0.0,222.72,5,desktop,Safari,google,False,True,2026-03-26 10:17:00+00:00,2026-03-26 10:22:00+00:00
4711,1006,2026-06-24 12:05:00+00:00,2026-06-24 12:16:00+00:00,2026-06-24 12:16:00+00:00,abandonado,pagamento,215.36,22.13,0.0,237.49,34,mobile,Samsung Internet,google,False,True,2026-06-24 12:05:00+00:00,2026-06-24 12:16:00+00:00
4712,1180,2026-03-17 14:31:00+00:00,2026-03-17 14:59:00+00:00,2026-03-17 14:59:00+00:00,recuperado,estoque,153.97,30.26,9.59,174.64,38,tablet,Safari,outros,False,True,2026-03-17 14:31:00+00:00,2026-03-17 14:59:00+00:00
4713,1237,2026-03-09 14:47:00+00:00,2026-03-09 15:01:00+00:00,2026-03-09 15:01:00+00:00,abandonado,preco,868.16,6.47,0.0,874.63,26,desktop,Chrome,facebook,False,True,2026-03-09 14:47:00+00:00,2026-03-09 15:01:00+00:00
4714,1361,2026-03-20 18:40:00+00:00,2026-03-20 18:45:00+00:00,2026-03-20 18:45:00+00:00,abandonado,pagamento,171.44,21.68,0.0,193.12,13,desktop,Edge,instagram,True,False,2026-03-20 18:40:00+00:00,2026-03-20 18:45:00+00:00
4715,498,2026-02-26 17:17:00+00:00,2026-02-26 17:25:00+00:00,2026-02-26 17:25:00+00:00,abandonado,indecisao,176.24,6.57,0.0,182.81,11,desktop,Firefox,google,False,True,2026-02-26 17:17:00+00:00,2026-02-26 17:25:00+00:00
4716,303,2026-01-22 21:15:00+00:00,2026-01-22 21:29:00+00:00,2026-01-22 21:29:00+00:00,expirado,indecisao,45.58,9.08,0.0,54.66,21,desktop,Firefox,direct,False,True,2026-01-22 21:15:00+00:00,2026-01-22 21:29:00+00:00
4717,1141,2026-03-18 10:39:00+00:00,2026-03-18 11:11:00+00:00,2026-03-18 11:11:00+00:00,abandonado,preco,534.24,36.96,0.0,571.2,35,tablet,Safari,facebook,False,True,2026-03-18 10:39:00+00:00,2026-03-18 11:11:00+00:00
4718,243,2026-06-19 14:10:00+00:00,2026-06-19 15:02:00+00:00,,comprado,,31.59,35.7,0.0,67.29,52,mobile,Safari Mobile,direct,False,True,2026-06-19 14:10:00+00:00,2026-06-19 15:02:00+00:00
4719,1205,2026-01-20 22:49:00+00:00,2026-01-20 23:12:00+00:00,2026-01-20 23:12:00+00:00,abandonado,frete,640.69,32.89,0.0,673.58,42,mobile,Samsung Internet,direct,False,True,2026-01-20 22:49:00+00:00,2026-01-20 23:12:00+00:00
4720,1481,2026-04-11 23:38:00+00:00,2026-04-12 00:29:00+00:00,,ativo,,349.26,20.44,0.0,369.7,51,mobile,Chrome Mobile,email,False,True,2026-04-11 23:38:00+00:00,2026-04-12 00:29:00+00:00
4721,405,2026-05-08 14:21:00+00:00,2026-05-08 14:30:00+00:00,2026-05-08 14:30:00+00:00,abandonado,pagamento,262.23,11.64,0.0,273.87,21,mobile,Safari Mobile,direct,False,True,2026-05-08 14:21:00+00:00,2026-05-08 14:30:00+00:00
4722,1454,2026-01-12 08:45:00+00:00,2026-01-12 08:53:00+00:00,2026-01-12 08:53:00+00:00,abandonado,preco,273.96,24.19,0.0,298.15,8,tablet,Safari,google,False,True,2026-01-12 08:45:00+00:00,2026-01-12 08:53:00+00:00
4723,243,2026-04-05 11:50:00+00:00,2026-04-05 12:53:00+00:00,,comprado,,277.28,13.91,0.0,291.19,63,mobile,Samsung Internet,direct,False,True,2026-04-05 11:50:00+00:00,2026-04-05 12:53:00+00:00
4724,539,2026-05-17 14:18:00+00:00,2026-05-17 14:55:00+00:00,,comprado,,76.54,5.5,0.0,82.04,37,tablet,Safari,instagram,False,True,2026-05-17 14:18:00+00:00,2026-05-17 14:55:00+00:00
4725,655,2026-05-16 09:52:00+00:00,2026-05-16 09:59:00+00:00,2026-05-16 09:59:00+00:00,abandonado,pagamento,135.06,6.31,0.0,141.37,43,mobile,Safari Mobile,direct,False,True,2026-05-16 09:52:00+00:00,2026-05-16 09:59:00+00:00
4726,840,2026-02-10 22:54:00+00:00,2026-02-10 23:30:00+00:00,,comprado,,141.24,35.17,0.0,176.41,36,mobile,Safari Mobile,facebook,False,True,2026-02-10 22:54:00+00:00,2026-02-10 23:30:00+00:00
4727,366,2026-03-02 09:12:00+00:00,2026-03-02 09:22:00+00:00,2026-03-02 09:22:00+00:00,abandonado,pagamento,34.75,19.12,0.0,53.87,14,tablet,Safari,google,False,True,2026-03-02 09:12:00+00:00,2026-03-02 09:22:00+00:00
4728,269,2026-04-15 08:35:00+00:00,2026-04-15 08:44:00+00:00,2026-04-15 08:44:00+00:00,abandonado,nao_informado,521.56,37.61,0.0,559.17,34,mobile,Safari Mobile,outros,False,True,2026-04-15 08:35:00+00:00,2026-04-15 08:44:00+00:00
4729,687,2026-01-16 21:01:00+00:00,2026-01-16 21:28:00+00:00,,ativo,,342.73,35.66,0.0,378.39,27,desktop,Chrome,facebook,False,True,2026-01-16 21:01:00+00:00,2026-01-16 21:28:00+00:00
4730,725,2026-04-13 23:54:00+00:00,2026-04-14 00:17:00+00:00,2026-04-14 00:17:00+00:00,comprado,estoque,26.27,10.04,3.11,33.2,43,desktop,Firefox,google,False,True,2026-04-13 23:54:00+00:00,2026-04-14 00:17:00+00:00
4731,382,2026-05-02 23:31:00+00:00,2026-05-02 23:39:00+00:00,2026-05-02 23:39:00+00:00,abandonado,indecisao,250.1,18.22,0.0,268.32,9,tablet,Chrome,instagram,False,True,2026-05-02 23:31:00+00:00,2026-05-02 23:39:00+00:00
4732,985,2026-05-08 07:45:00+00:00,2026-05-08 07:59:00+00:00,2026-05-08 07:59:00+00:00,abandonado,preco,587.6,19.46,0.0,607.06,38,mobile,Samsung Internet,direct,False,True,2026-05-08 07:45:00+00:00,2026-05-08 07:59:00+00:00
4733,641,2026-03-02 15:29:00+00:00,2026-03-02 15:35:00+00:00,2026-03-02 15:35:00+00:00,comprado,preco,1038.17,27.38,103.22,962.33,6,mobile,Chrome Mobile,facebook,False,True,2026-03-02 15:29:00+00:00,2026-03-02 15:35:00+00:00
4734,857,2026-02-11 11:25:00+00:00,2026-02-11 11:31:00+00:00,2026-02-11 11:31:00+00:00,abandonado,indecisao,658.2,20.94,0.0,679.14,9,desktop,Chrome,direct,False,True,2026-02-11 11:25:00+00:00,2026-02-11 11:31:00+00:00
4735,1400,2026-03-15 17:54:00+00:00,2026-03-15 18:17:00+00:00,2026-03-15 18:17:00+00:00,abandonado,estoque,152.59,22.49,0.0,175.08,35,mobile,Safari Mobile,facebook,False,True,2026-03-15 17:54:00+00:00,2026-03-15 18:17:00+00:00
4736,592,2026-02-01 10:48:00+00:00,2026-02-01 12:12:00+00:00,,comprado,,496.9,29.22,0.0,526.12,84,mobile,Samsung Internet,facebook,False,True,2026-02-01 10:48:00+00:00,2026-02-01 12:12:00+00:00
4737,836,2026-01-10 15:01:00+00:00,2026-01-10 15:18:00+00:00,2026-01-10 15:18:00+00:00,expirado,pagamento,160.88,15.46,0.0,176.34,36,mobile,Safari Mobile,google,False,True,2026-01-10 15:01:00+00:00,2026-01-10 15:18:00+00:00
4738,746,2026-02-06 09:48:00+00:00,2026-02-06 10:01:00+00:00,2026-02-06 10:01:00+00:00,abandonado,preco,51.06,7.54,0.0,58.6,23,mobile,Chrome Mobile,email,False,True,2026-02-06 09:48:00+00:00,2026-02-06 10:01:00+00:00
4739,1492,2026-03-10 07:18:00+00:00,2026-03-10 07:35:00+00:00,2026-03-10 07:35:00+00:00,abandonado,frete,305.79,26.4,0.0,332.19,19,mobile,Safari Mobile,google,False,True,2026-03-10 07:18:00+00:00,2026-03-10 07:35:00+00:00
4740,1453,2026-02-02 23:41:00+00:00,2026-02-02 23:57:00+00:00,2026-02-02 23:57:00+00:00,abandonado,indecisao,874.25,33.56,87.43,820.38,20,desktop,Chrome,direct,False,True,2026-02-02 23:41:00+00:00,2026-02-02 23:57:00+00:00
4741,968,2026-05-28 21:34:00+00:00,2026-05-28 22:20:00+00:00,,comprado,,429.28,19.42,0.0,448.7,46,mobile,Samsung Internet,instagram,False,True,2026-05-28 21:34:00+00:00,2026-05-28 22:20:00+00:00
4742,1115,2026-05-09 06:42:00+00:00,2026-05-09 06:47:00+00:00,2026-05-09 06:47:00+00:00,abandonado,frete,431.82,21.92,0.0,453.74,5,tablet,Chrome,direct,False,True,2026-05-09 06:42:00+00:00,2026-05-09 06:47:00+00:00
4743,1350,2026-05-08 13:19:00+00:00,2026-05-08 13:58:00+00:00,,comprado,,81.6,19.85,0.0,101.45,39,mobile,Safari Mobile,outros,False,True,2026-05-08 13:19:00+00:00,2026-05-08 13:58:00+00:00
4744,224,2026-03-17 13:07:00+00:00,2026-03-17 13:22:00+00:00,2026-03-17 13:22:00+00:00,abandonado,indecisao,638.97,25.25,0.0,664.22,29,desktop,Chrome,instagram,False,True,2026-03-17 13:07:00+00:00,2026-03-17 13:22:00+00:00
4745,234,2026-05-11 07:26:00+00:00,2026-05-11 07:40:00+00:00,2026-05-11 07:40:00+00:00,abandonado,indecisao,490.91,25.46,0.0,516.37,30,mobile,Samsung Internet,instagram,False,True,2026-05-11 07:26:00+00:00,2026-05-11 07:40:00+00:00
4746,103,2026-06-02 17:17:00+00:00,2026-06-02 17:28:00+00:00,2026-06-02 17:28:00+00:00,abandonado,estoque,540.1,23.18,0.0,563.28,21,desktop,Firefox,email,False,True,2026-06-02 17:17:00+00:00,2026-06-02 17:28:00+00:00
4747,1125,2026-05-01 14:44:00+00:00,2026-05-01 14:58:00+00:00,2026-05-01 14:58:00+00:00,abandonado,frete,146.2,23.88,0.0,170.08,19,mobile,Samsung Internet,email,False,True,2026-05-01 14:44:00+00:00,2026-05-01 14:58:00+00:00
4748,708,2026-04-16 23:02:00+00:00,2026-04-16 23:14:00+00:00,2026-04-16 23:14:00+00:00,abandonado,preco,786.3,7.09,78.63,714.76,26,mobile,Safari Mobile,google,True,True,2026-04-16 23:02:00+00:00,2026-04-16 23:14:00+00:00
4749,975,2026-01-03 16:24:00+00:00,2026-01-03 17:52:00+00:00,,comprado,,308.68,19.13,0.0,327.81,88,mobile,Samsung Internet,direct,False,True,2026-01-03 16:24:00+00:00,2026-01-03 17:52:00+00:00
4750,1136,2026-05-14 19:24:00+00:00,2026-05-14 19:34:00+00:00,2026-05-14 19:34:00+00:00,expirado,nao_informado,153.72,16.1,0.0,169.82,38,desktop,Chrome,instagram,True,False,2026-05-14 19:24:00+00:00,2026-05-14 19:34:00+00:00
4751,10,2026-05-25 23:25:00+00:00,2026-05-26 00:14:00+00:00,,comprado,,773.99,18.92,0.0,792.91,49,mobile,Chrome Mobile,direct,False,True,2026-05-25 23:25:00+00:00,2026-05-26 00:14:00+00:00
4752,1450,2026-02-21 08:10:00+00:00,2026-02-21 09:15:00+00:00,,comprado,,419.79,38.52,0.0,458.31,65,mobile,Safari Mobile,google,False,True,2026-02-21 08:10:00+00:00,2026-02-21 09:15:00+00:00
4753,1112,2026-04-11 20:44:00+00:00,2026-04-11 20:59:00+00:00,2026-04-11 20:59:00+00:00,abandonado,frete,120.0,18.93,0.0,138.93,15,desktop,Safari,instagram,False,True,2026-04-11 20:44:00+00:00,2026-04-11 20:59:00+00:00
4754,987,2026-04-10 23:02:00+00:00,2026-04-10 23:14:00+00:00,2026-04-10 23:14:00+00:00,abandonado,nao_informado,361.03,19.43,0.0,380.46,19,mobile,Samsung Internet,facebook,True,True,2026-04-10 23:02:00+00:00,2026-04-10 23:14:00+00:00
4755,627,2026-02-18 19:52:00+00:00,2026-02-18 19:57:00+00:00,2026-02-18 19:57:00+00:00,abandonado,frete,195.14,16.84,0.0,211.98,5,mobile,Samsung Internet,facebook,False,True,2026-02-18 19:52:00+00:00,2026-02-18 19:57:00+00:00
4756,376,2026-04-05 20:51:00+00:00,2026-04-05 21:13:00+00:00,2026-04-05 21:13:00+00:00,expirado,frete,209.9,38.07,0.0,247.97,28,mobile,Safari Mobile,google,True,False,2026-04-05 20:51:00+00:00,2026-04-05 21:13:00+00:00
4757,245,2026-03-16 19:28:00+00:00,2026-03-16 19:37:00+00:00,2026-03-16 19:37:00+00:00,comprado,pagamento,1104.53,7.18,67.06,1044.65,11,mobile,Samsung Internet,email,True,True,2026-03-16 19:28:00+00:00,2026-03-16 19:37:00+00:00
4758,35,2026-06-05 18:34:00+00:00,2026-06-05 19:09:00+00:00,2026-06-05 19:09:00+00:00,abandonado,nao_informado,556.67,37.47,0.0,594.14,43,mobile,Samsung Internet,direct,False,True,2026-06-05 18:34:00+00:00,2026-06-05 19:09:00+00:00
4759,759,2026-01-02 20:22:00+00:00,2026-01-02 20:46:00+00:00,2026-01-02 20:46:00+00:00,abandonado,frete,86.09,28.66,0.0,114.75,35,mobile,Samsung Internet,facebook,False,True,2026-01-02 20:22:00+00:00,2026-01-02 20:46:00+00:00
4760,738,2026-03-03 06:16:00+00:00,2026-03-03 06:34:00+00:00,2026-03-03 06:34:00+00:00,abandonado,frete,413.5,16.98,0.0,430.48,18,mobile,Chrome Mobile,instagram,False,True,2026-03-03 06:16:00+00:00,2026-03-03 06:34:00+00:00
4761,640,2026-01-05 18:02:00+00:00,2026-01-05 18:16:00+00:00,2026-01-05 18:16:00+00:00,expirado,preco,330.62,40.29,0.0,370.91,23,mobile,Safari Mobile,direct,False,True,2026-01-05 18:02:00+00:00,2026-01-05 18:16:00+00:00
4762,1431,2026-02-17 13:27:00+00:00,2026-02-17 13:37:00+00:00,2026-02-17 13:37:00+00:00,abandonado,nao_informado,120.0,23.89,0.0,143.89,26,mobile,Safari Mobile,direct,False,True,2026-02-17 13:27:00+00:00,2026-02-17 13:37:00+00:00
4763,193,2026-05-13 13:32:00+00:00,2026-05-13 13:37:00+00:00,2026-05-13 13:37:00+00:00,abandonado,frete,192.26,36.2,0.0,228.46,3,desktop,Safari,instagram,False,True,2026-05-13 13:32:00+00:00,2026-05-13 13:37:00+00:00
4764,764,2026-05-24 10:50:00+00:00,2026-05-24 10:55:00+00:00,2026-05-24 10:55:00+00:00,abandonado,pagamento,598.68,35.49,0.0,634.17,4,desktop,Chrome,facebook,False,True,2026-05-24 10:50:00+00:00,2026-05-24 10:55:00+00:00
4765,1257,2026-06-06 21:35:00+00:00,2026-06-06 21:40:00+00:00,2026-06-06 21:40:00+00:00,abandonado,pagamento,161.15,18.65,0.0,179.8,3,mobile,Samsung Internet,google,False,True,2026-06-06 21:35:00+00:00,2026-06-06 21:40:00+00:00
4766,954,2026-05-11 15:52:00+00:00,2026-05-11 16:05:00+00:00,,comprado,,187.8,22.22,0.0,210.02,13,mobile,Safari Mobile,google,False,True,2026-05-11 15:52:00+00:00,2026-05-11 16:05:00+00:00
4767,362,2026-03-02 08:15:00+00:00,2026-03-02 08:45:00+00:00,,comprado,,358.35,14.27,0.0,372.62,30,mobile,Chrome Mobile,direct,False,True,2026-03-02 08:15:00+00:00,2026-03-02 08:45:00+00:00
4768,1125,2026-05-13 13:45:00+00:00,2026-05-13 13:55:00+00:00,2026-05-13 13:55:00+00:00,comprado,indecisao,243.95,15.0,18.21,240.74,11,desktop,Safari,google,False,True,2026-05-13 13:45:00+00:00,2026-05-13 13:55:00+00:00
4769,239,2026-02-19 21:06:00+00:00,2026-02-19 21:26:00+00:00,,comprado,,331.63,37.62,0.0,369.25,20,tablet,Safari,outros,False,True,2026-02-19 21:06:00+00:00,2026-02-19 21:26:00+00:00
4770,1337,2026-01-15 10:03:00+00:00,2026-01-15 10:32:00+00:00,,comprado,,203.65,14.76,0.0,218.41,29,desktop,Firefox,direct,False,True,2026-01-15 10:03:00+00:00,2026-01-15 10:32:00+00:00
4771,1113,2026-05-23 09:47:00+00:00,2026-05-23 09:52:00+00:00,2026-05-23 09:52:00+00:00,comprado,preco,116.0,24.43,9.27,131.16,3,mobile,Safari Mobile,instagram,True,False,2026-05-23 09:47:00+00:00,2026-05-23 09:52:00+00:00
4772,1354,2026-05-16 22:49:00+00:00,2026-05-16 22:58:00+00:00,2026-05-16 22:58:00+00:00,abandonado,frete,250.06,8.28,0.0,258.34,42,mobile,Safari Mobile,facebook,False,True,2026-05-16 22:49:00+00:00,2026-05-16 22:58:00+00:00
4773,904,2026-06-04 17:04:00+00:00,2026-06-04 17:14:00+00:00,2026-06-04 17:14:00+00:00,comprado,frete,533.19,14.54,79.05,468.68,37,desktop,Firefox,google,True,True,2026-06-04 17:04:00+00:00,2026-06-04 17:14:00+00:00
4774,107,2026-06-02 10:34:00+00:00,2026-06-02 10:43:00+00:00,2026-06-02 10:43:00+00:00,abandonado,frete,197.25,39.48,0.0,236.73,23,mobile,Chrome Mobile,facebook,False,True,2026-06-02 10:34:00+00:00,2026-06-02 10:43:00+00:00
4775,1387,2026-03-20 15:01:00+00:00,2026-03-20 15:17:00+00:00,2026-03-20 15:17:00+00:00,abandonado,frete,200.47,36.94,0.0,237.41,39,mobile,Safari Mobile,direct,False,True,2026-03-20 15:01:00+00:00,2026-03-20 15:17:00+00:00
4776,1356,2026-02-05 11:53:00+00:00,2026-02-05 12:07:00+00:00,2026-02-05 12:07:00+00:00,abandonado,preco,182.53,7.56,0.0,190.09,17,desktop,Safari,outros,True,True,2026-02-05 11:53:00+00:00,2026-02-05 12:07:00+00:00
4777,1273,2026-05-25 07:55:00+00:00,2026-05-25 08:09:00+00:00,2026-05-25 08:09:00+00:00,abandonado,pagamento,327.97,8.91,0.0,336.88,20,desktop,Chrome,facebook,False,True,2026-05-25 07:55:00+00:00,2026-05-25 08:09:00+00:00
4778,174,2026-04-26 20:55:00+00:00,2026-04-26 21:59:00+00:00,,comprado,,123.65,13.36,0.0,137.01,64,desktop,Edge,google,False,True,2026-04-26 20:55:00+00:00,2026-04-26 21:59:00+00:00
4779,438,2026-01-02 17:51:00+00:00,2026-01-02 18:08:00+00:00,2026-01-02 18:08:00+00:00,recuperado,preco,684.43,38.18,61.26,661.35,23,desktop,Chrome,direct,False,True,2026-01-02 17:51:00+00:00,2026-01-02 18:08:00+00:00
4780,1068,2026-01-24 12:36:00+00:00,2026-01-24 13:14:00+00:00,,comprado,,773.36,14.52,0.0,787.88,38,desktop,Chrome,facebook,False,True,2026-01-24 12:36:00+00:00,2026-01-24 13:14:00+00:00
4781,257,2026-03-11 07:42:00+00:00,2026-03-11 07:57:00+00:00,2026-03-11 07:57:00+00:00,abandonado,frete,444.49,41.73,0.0,486.22,25,tablet,Chrome,direct,False,True,2026-03-11 07:42:00+00:00,2026-03-11 07:57:00+00:00
4782,1246,2026-01-04 08:07:00+00:00,2026-01-04 08:27:00+00:00,,comprado,,458.59,23.91,0.0,482.5,20,mobile,Safari Mobile,google,False,True,2026-01-04 08:07:00+00:00,2026-01-04 08:27:00+00:00
4783,1204,2026-03-11 15:52:00+00:00,2026-03-11 16:11:00+00:00,2026-03-11 16:11:00+00:00,expirado,frete,92.88,8.41,0.0,101.29,23,mobile,Samsung Internet,instagram,False,True,2026-03-11 15:52:00+00:00,2026-03-11 16:11:00+00:00
4784,1008,2026-02-02 15:41:00+00:00,2026-02-02 15:50:00+00:00,2026-02-02 15:50:00+00:00,abandonado,estoque,82.06,30.13,0.0,112.19,14,mobile,Chrome Mobile,google,False,True,2026-02-02 15:41:00+00:00,2026-02-02 15:50:00+00:00
4785,663,2026-04-02 09:45:00+00:00,2026-04-02 09:59:00+00:00,2026-04-02 09:59:00+00:00,abandonado,pagamento,435.41,35.9,0.0,471.31,31,desktop,Firefox,instagram,False,True,2026-04-02 09:45:00+00:00,2026-04-02 09:59:00+00:00
